input, output
02021122,13954528438697280714
02021200,7110092220546125713
02021201,4547737367960851231
02021202,12680348977588974099
02021210,18343968846502074707
02021211,11178014651280051540
02021212,3062718296141457209
02021220,4942679028686490117
02021221,14120277818490174133
02021222,5220148206332266516
02022000,10892534755937210754
02022001,16884998774382319771
02022002,10784173710889396836
02022010,4672645467419362439
02022011,26942942650763264
02022012,680557582651109977
02022020,12351455339644058740
02022021,5898771064830940488
02022022,12037503763408379020
02022100,15007964654975348761
02022101,602118859736692131
02022102,2730569836828426050
02022110,6933489044602768534
02022111,15271968760689128628
02022112,6810403898361420254
02022120,9170642580963379311
02022121,1233297709083142966
02022122,17647312599532756853
02022200,11373215127266854110
02022201,15154989164579666411
02022202,3563108521634546047
02022210,3061087560753314401
02022211,18136547279044901935
02022212,457641584976031608
02022220,3688770660340018699
02022221,7660594390706060660
02022222,16500703631383360824
02100000,9107651424484580694
02100001,11528331968049347120
02100002,12400605287298210654
02100010,1439267698215834374
02100011,6839319493721011663
02100012,1104539711397931599
02100020,1230032730841552004
02100021,6841899097306321071
02100022,115591404925383560
02100100,5406156721472557108
02100101,8967698612355580673
02100102,14359319285851593285
02100110,11888189829074199802
02100111,15627720294251007316
02100112,414765039875621660
02100120,12325240997006638784
02100121,14548691985687759785
02100122,13563208184991921389
02100200,1428539762400968744
02100201,7030781142017175182
02100202,7533740009812170319
02100210,8967868478784550253
02100211,12338202749529434173
02100212,2389274778747279624
02100220,6749435448975472613
02100221,986889219116630814
02100222,10565227441611284856
02101000,1678051852385549025
02101001,9650581392588369286
02101002,5893340708823289349
02101010,12597304998282067952
02101011,11786189555071931957
02101012,7020875742000987966
02101020,17439458013110397201
02101021,394027958551415306
02101022,8700685842836950469
02101100,11586781054567059708
02101101,584294330784135396
02101102,9662027890370515114
02101110,13582978766725101034
02101111,1316493400775155765
02101112,8668773605140523298
02101120,14962822450498125131
02101121,368244928951344788
02101122,14547054476737659095
02101200,9806969940394477653
02101201,15344853439333425974
02101202,12835210231586080246
02101210,197935336572798247
02101211,14628750626542384347
02101212,9390163724894392267
02101220,12643585806579179638
02101221,5317024492518368950
02101222,14582518526866353281
02102000,14285110199525371428
02102001,13640542891679671910
02102002,18002838193097163591
02102010,14505234681918504542
02102011,9357956074227228376
02102012,7362542587186133776
02102020,17901180482604608735
02102021,3263796162730922605
02102022,7815679518606566090
02102100,1481924007782740788
02102101,14722308129631079839
02102102,5303428952193678846
02102110,777763498566581979
02102111,13261438238985771028
02102112,7344268035260824677
02102120,9571757008328566077
02102121,12482480640621980617
02102122,2174020795963218707
02102200,4253297577264944189
02102201,10330337365759493831
02102202,1353690133254581183
02102210,16336252326623987972
02102211,8479635660835059221
02102212,14151402739327389587
02102220,3211965017689159047
02102221,10727821197189642885
02102222,4336071768026150223
02110000,13033394653082050697
02110001,6044328622530803077
02110002,10795624487480547367
02110010,4727407784337387659
02110011,5662481177659986156
02110012,2926824791843348006
02110020,4875234719551117339
02110021,17114281427341388881
02110022,3832657122340668175
02110100,13620544309274154290
02110101,10515513212775837945
02110102,16553633869982612837
02110110,11683162707148713414
02110111,17693682284892369568
02110112,12772026472241502203
02110120,5489111993075716273
02110121,279691373966579607
02110122,12900218253047128810
02110200,12999166766187477847
02110201,1217754247959774597
02110202,2640887905514455565
02110210,3691641478228767943
02110211,13422973111762542724
02110212,3649259050600779249
02110220,12611383980105975530
02110221,8452432600285616271
02110222,14433173808127354785
02111000,8874522700110762642
02111001,13105095190433456331
02111002,5110097451453282344
02111010,9444683299193516694
02111011,3241234235589104285
02111012,334540454974257985
02111020,12006400231129046771
02111021,8486081094221411893
02111022,8425519014023623191
02111100,4715655370075964149
02111101,422401826595189931
02111102,1404714147448644004
02111110,4558847680468007998
02111111,6934534251588548717
02111112,798713289077188182
02111120,2273854020072958461
02111121,5158065100145951882
02111122,8542640838920718604
02111200,15478208279168655521
02111201,13318988251152072462
02111202,7323966482378901483
02111210,7328710766464421740
02111211,9770160809127042744
02111212,9282644620366868686
02111220,17114686040911373163
02111221,1739539893561609686
02111222,7021790374562558278
02112000,13012644903523320730
02112001,13315922474647884481
02112002,9674258925623826431
02112010,6250216069943001534
02112011,16566885688073977736
02112012,13249725433863891479
02112020,294002526678588925
02112021,12033791899071944332
02112022,5537190034456836578
02112100,8749683864572229312
02112101,9970676472040948914
02112102,13304891184652011081
02112110,12882539530516080192
02112111,10964659708790550142
02112112,5171243859234268943
02112120,9774017869004668777
02112121,4000728683621619816
02112122,14517967954925213311
02112200,15995616060862765126
02112201,15305249430828605920
02112202,4256677537860844214
02112210,5522685276546642545
02112211,10578589363142556005
02112212,7709751498361810922
02112220,2119303789041992634
02112221,8000746537460940036
02112222,13469611026316867848
02120000,8300422268454664996
02120001,6698386292928625357
02120002,5889966559074005357
02120010,6083675329310655229
02120011,5702156303248345237
02120012,2267473451263264868
02120020,3856884284906744384
02120021,7802279583254886930
02120022,9775566724041968613
02120100,1160270242017970514
02120101,12317707312029481905
02120102,2029967282341124454
02120110,4936040170983051263
02120111,6359987545490941551
02120112,9308833652231140244
02120120,2596131016960624760
02120121,17381699759481865323
02120122,15650105996792596206
02120200,9697700363924106164
02120201,9240702672265953727
02120202,5040170518173876352
02120210,5678260224021792148
02120211,2005492357156857321
02120212,5570415401780676136
02120220,12651583756786931075
02120221,12259599382700871595
02120222,13443992505773650410
02121000,7654539254309766328
02121001,8983054765928549354
02121002,16339472984511570567
02121010,12208417365730307937
02121011,3330848438251962072
02121012,7256918115385329936
02121020,12014892249418353425
02121021,4546465670629143790
02121022,17621573116321564942
02121100,16429249469153405419
02121101,7405124736717372533
02121102,8416618170260907425
02121110,16456634807950025152
02121111,7135203590281346674
02121112,5266756294629296836
02121120,4545608287112078635
02121121,16758262585303957233
02121122,13646329077075317106
02121200,27573178012579994
02121201,2009382621731778857
02121202,8404035134816886568
02121210,689168917156446722
02121211,519021835367464604
02121212,3417664897272310967
02121220,3599781684925128304
02121221,1821119193430506015
02121222,14778990935537932966
02122000,15530976035670736846
02122001,17762568097903449141
02122002,5014416124601327297
02122010,10825857124252014271
02122011,11776993179946814186
02122012,9973561765501190336
02122020,10936961407800094653
02122021,7615229008564042339
02122022,17819450336416011581
02122100,3129355308916688027
02122101,10766438169604035372
02122102,16883085397222465240
02122110,7570435860809368160
02122111,3560610668853894700
02122112,17616991295177016710
02122120,8577397077266692913
02122121,12535687699805532289
02122122,4940919671259870193
02122200,5552656954704641638
02122201,10976618568045866964
02122202,17622693527615740623
02122210,6726026397585139458
02122211,11577407154047016187
02122212,9538176469053219101
02122220,10862439505447417929
02122221,632488235085947791
02122222,9280412540812896802
02200000,7617409535940829865
02200001,5533113986716616967
02200002,11945762886960489769
02200010,16495944422250997484
02200011,2193680913856804679
02200012,15521054877070685027
02200020,12995805630803507342
02200021,565903979147996480
02200022,5750355292426633189
02200100,13349755771870064290
02200101,5969106021441397645
02200102,17232427097768343154
02200110,11340778814068650433
02200111,12657737018460486196
02200112,11396788732087743346
02200120,6662338705291014902
02200121,1415483336435562456
02200122,8414279123229934121
02200200,16478408029791568566
02200201,856541898869727052
02200202,349126992437354886
02200210,7697449751408949919
02200211,7627260010914245565
02200212,4952826765859543747
02200220,12856693626806253554
02200221,12688156396030745738
02200222,1296083528814538675
02201000,95409509598962834
02201001,12795686860611368239
02201002,12579523856195951634
02201010,7661292079348771043
02201011,2570194036928070709
02201012,15420310270711201163
02201020,146730453134499335
02201021,15957755579231843030
02201022,12313389669298086608
02201100,10761804292276436827
02201101,18363139413078703678
02201102,12402805474612356938
02201110,3355545752003894347
02201111,12380929470841002037
02201112,5633334541046854939
02201120,9392311175565438714
02201121,757644439154664890
02201122,13375205736507989639
02201200,9881771746303622807
02201201,174951795051826365
02201202,9893637270977495995
02201210,7883556867403705012
02201211,9926591786619651811
02201212,15288659481942518174
02201220,18177789379488654840
02201221,2458417432249439379
02201222,4740944731432412699
02202000,5327653106090778248
02202001,1110503709181714880
02202002,3352691477279456596
02202010,14043583156044434618
02202011,11838244140009597089
02202012,16345700383408707605
02202020,2687033728831891289
02202021,3000979207322953617
02202022,13957864117125719089
02202100,12436337186448973232
02202101,4245878690932187748
02202102,17725988581201165910
02202110,9243656146086400622
02202111,16016514144937047567
02202112,3991616572672072873
02202120,15861089212354193874
02202121,15573141378044508515
02202122,15674218371952429543
02202200,6059879977530513971
02202201,10012828653062277555
02202202,4480213042289357259
02202210,17452687711779160263
02202211,10021857873076622778
02202212,5775051273861323495
02202220,18036310372506102182
02202221,4807156104226207858
02202222,4645544339815556419
02210000,939157724425132309
02210001,17438622148622805436
02210002,13377959054735885235
02210010,17972530878818903431
02210011,9334384214354092932
02210012,16837516014196995677
02210020,10015830580819494648
02210021,1684532737431074770
02210022,5214254689849120280
02210100,15205661238280934745
02210101,12594289540381129959
02210102,2385482825346712689
02210110,15710702263367684844
02210111,4697221973269885469
02210112,15810994278412758908
02210120,564131287394532694
02210121,6480980633625292991
02210122,14324238716236239648
02210200,8716144790329541113
02210201,1096847701736700987
02210202,13141381232929864463
02210210,6550779414046449735
02210211,1133447257221563710
02210212,4891992626723583252
02210220,14270344935588061285
02210221,3645819527486955225
02210222,15248780728820386938
02211000,726184012916073359
02211001,16727769625397297971
02211002,10691003899726294912
02211010,16287761945089961460
02211011,1405997073553721537
02211012,18390048178060131554
02211020,6627211321552713536
02211021,8015965924066383596
02211022,10889207991700039590
02211100,10081757326240340963
02211101,5702457684547987862
02211102,6193083668865296035
02211110,6791250000638826211
02211111,12597420733499188217
02211112,8799205306989705470
02211120,13253845339553484294
02211121,14449201290895483610
02211122,15000151254417581718
02211200,2149300224204298926
02211201,6465539417311537239
02211202,16911857255782269811
02211210,6642122573555670476
02211211,9839758949119330794
02211212,12372325837147132066
02211220,3362193493711804205
02211221,12352319885145822493
02211222,17880361488629181649
02212000,13403396125619039927
02212001,13116102428784879401
02212002,11402618612172655512
02212010,8950170002653621351
02212011,9278376411937413491
02212012,4132908709637930125
02212020,7668920339839847885
02212021,1508579794956867440
02212022,12887625603716120163
02212100,3425018193985943637
02212101,15027770598839024706
02212102,18404723429222501205
02212110,10101885893669280855
02212111,8754627809317413199
02212112,16598567585961405479
02212120,17959324222728301364
02212121,7332721356038458195
02212122,10578527889688183501
02212200,7971195376134568664
02212201,2315521714578137821
02212202,1971007274993240947
02212210,15913987649478276625
02212211,12866440641198943021
02212212,1091582629565174412
02212220,11986858043784441577
02212221,16196752356974677119
02212222,13067281538214690832
02220000,16099063544084130017
02220001,8271219050557119564
02220002,7074634539831772469
02220010,12591091785644074101
02220011,11775240581237268075
02220012,15837296166860174776
02220020,1793663859100666029
02220021,10543515652035518117
02220022,1321308985748213085
02220100,17588813851669612250
02220101,6955529155959817917
02220102,3944696016160054182
02220110,49462473422980881
02220111,18056838035691455166
02220112,6660814505823942677
02220120,3564540289287748982
02220121,3062073169038550874
02220122,11010672525586288812
02220200,11770193206613106460
02220201,6554230992499417064
02220202,14469772425722586201
02220210,17500234029107214607
02220211,5350282441999358969
02220212,5682053772987833847
02220220,3047244059134187623
02220221,12081654075640418441
02220222,4184476802120790663
02221000,15693483415920439560
02221001,9855426610766031769
02221002,2667040873984399019
02221010,614092697929664728
02221011,16220066652145992234
02221012,5350822585645598769
02221020,14571094728102277984
02221021,18400658698119254755
02221022,1319080461783487789
02221100,14567241789266452991
02221101,8339013703160928812
02221102,2723428116695457791
02221110,4234125503690829281
02221111,1786277840595132772
02221112,9914769441133018834
02221120,637833489831193847
02221121,2840886373456729491
02221122,15930627881780956612
02221200,7104851752880308309
02221201,10593600720136751451
02221202,3116324415402989427
02221210,10671379450394868466
02221211,8925748144168912687
02221212,9745291102102025455
02221220,11244378322130078561
02221221,2501564387375602784
02221222,17517351912509951349
02222000,8386286346308498967
02222001,16244677590295103495
02222002,2325767329246216143
02222010,14697695767389619321
02222011,14166688305713487226
02222012,17311165586226493524
02222020,11456030026718377808
02222021,16823476339623247176
02222022,7610281761132244882
02222100,2679504892585712647
02222101,6558113426808072089
02222102,8137023013827677606
02222110,764190552771836476
02222111,16337255533921783764
02222112,2699657442222499490
02222120,16093300874812515931
02222121,17180911388558177880
02222122,6098344661298604837
02222200,11821474970139428605
02222201,4286256384410082560
02222202,7399564782893215053
02222210,17349859381062966101
02222211,8974063667723681004
02222212,2232945074851172614
02222220,12458370271764375044
02222221,11611623104221886623
02222222,12788234971760081901
10000000,8688220239990350849
10000001,13155284633207105799
10000002,4827894559081075085
10000010,13495072849573855496
10000011,3548486790347424370
10000012,3341086556676516044
10000020,9570453367711086016
10000021,5341054348434746174
10000022,4725153749415615958
10000100,9717816592960838301
10000101,1164054104848866784
10000102,2463270362139837298
10000110,4913987775037124279
10000111,4990296426524694757
10000112,2475036138124422011
10000120,8702163532553780985
10000121,9509380191817868764
10000122,4087177195287618979
10000200,18094117911068392676
10000201,17440837440100101347
10000202,11962637756436872583
10000210,17499355724604167928
10000211,9157715671904723651
10000212,12634091797059324314
10000220,13997575367943032528
10000221,8547420868825311066
10000222,14308960372737833694
10001000,10329575463825983800
10001001,16560422486622558333
10001002,917642853110042337
10001010,1564002887956930826
10001011,4904007621255704588
10001012,3879909511305218975
10001020,10498654874879532706
10001021,5534742143603985902
10001022,14592213445586819196
10001100,16129966321668566315
10001101,10093092206332148105
10001102,3152193754111768640
10001110,8318800365893241556
10001111,8295887145280878254
10001112,17351759785551581587
10001120,14226489700457279783
10001121,6616634233062605437
10001122,13040744953107546257
10001200,810556558533259054
10001201,4331393269868301820
10001202,2570988154064628401
10001210,6698400562353491945
10001211,13983858875179020664
10001212,8993545971610432707
10001220,5185581941088493573
10001221,18032602099506527367
10001222,847229012821103111
10002000,8841668384465799117
10002001,11400707018645190092
10002002,3379910072548757013
10002010,13057569872058542074
10002011,12231234666860697898
10002012,10728838803122595605
10002020,13215433869089193318
10002021,17767889225461330795
10002022,3853882833760063094
10002100,6067476876007970270
10002101,6958998940828223361
10002102,3824114744159888837
10002110,7673529243629883250
10002111,3321887387326015453
10002112,11190267572914614631
10002120,3194086216012870479
10002121,2112698043564434523
10002122,8981759842721301310
10002200,12555569452965446351
10002201,16089035774346204915
10002202,8899937852090172591
10002210,1789850948675556315
10002211,10853696710205685111
10002212,5660364815633636090
10002220,6057294842401947574
10002221,12019377781522185098
10002222,12729627170100840324
10010000,13731317624352961053
10010001,17068409435311766673
10010002,15379207868564304244
10010010,15232678785412338484
10010011,2630353936685732666
10010012,15638423666419046068
10010020,18354433574443298594
10010021,978920568196645831
10010022,10381363928422512615
10010100,13530415881607640918
10010101,5909913610608469721
10010102,10445681345091076455
10010110,4178675643165329892
10010111,2581252172332581786
10010112,2266023581616992413
10010120,11049432812145493248
10010121,15814428653060070155
10010122,3434985590554751791
10010200,590599789148443344
10010201,9213314054752409262
10010202,11350445426487264757
10010210,1453944729831331773
10010211,164218171612595401
10010212,3446091799316012601
10010220,12636334129494076817
10010221,11929685411050421292
10010222,12133281415685722860
10011000,8594528610455816696
10011001,4303118207957252377
10011002,3227663833051800431
10011010,9249679292319275942
10011011,10866137020687108493
10011012,11663752624625670302
10011020,1400837993197645223
10011021,170705357962552447
10011022,10687228504410740327
10011100,7395142290665033039
10011101,17038956301928905307
10011102,4449369195803375663
10011110,18388658671367518258
10011111,7325188671921881462
10011112,12922987705597192076
10011120,17156079937321497148
10011121,1655645551451596586
10011122,10050382373905815538
10011200,17719512584708694387
10011201,8226285909038748475
10011202,4827401326594454683
10011210,11150375570741646471
10011211,9479863054064312780
10011212,3827599260852397065
10011220,7922398978058441826
10011221,12115113607373571946
10011222,3013976652608027559
10012000,736244920318557907
10012001,391217671437278073
10012002,9775528747730388465
10012010,6102507279822689141
10012011,10967306275556248021
10012012,11976769210840695727
10012020,3094290488861669962
10012021,1127030135509366117
10012022,2641686098458782838
10012100,5847579638479072621
10012101,262520069443169294
10012102,258643255045512188
10012110,602444570228697279
10012111,10572704162900939261
10012112,10777716351682588532
10012120,17490497511504970599
10012121,5151253070859222054
10012122,8223793739111180668
10012200,13961212466792027420
10012201,11791249430147966337
10012202,8691466691006937545
10012210,9613456975867872658
10012211,14019228294384768207
10012212,2416860726550148490
10012220,1669217953324999099
10012221,2512621547544521321
10012222,6704143729436344766
10020000,407391056598557938
10020001,6339248170746542318
10020002,15516445639698932489
10020010,17200838950472069959
10020011,3701055864544457268
10020012,14500049062936643176
10020020,402852250906954563
10020021,16966002510126918008
10020022,11338152843706457264
10020100,17479810118239339886
10020101,18130145533335569222
10020102,17408479154027249237
10020110,7706424938810668712
10020111,7056905982872320836
10020112,3029232234259606261
10020120,10376088417977490084
10020121,17614379412082134103
10020122,867327423802903538
10020200,6371668341018131497
10020201,1537640257072830630
10020202,15245102745248991093
10020210,15810231436223633252
10020211,9603641466905522712
10020212,5280644722512139250
10020220,6553144224001278625
10020221,16577754990902780933
10020222,11337658140463429789
10021000,10252699046200867558
10021001,7318747060101419940
10021002,8005376709215504612
10021010,1521613137044838102
10021011,12417848384552626001
10021012,9986433326444982314
10021020,6600280897229616972
10021021,2884034369508389123
10021022,16437838631429340575
10021100,1860759863232915417
10021101,4626177962758601441
10021102,15399802297666175041
10021110,7805954018020532084
10021111,5706149259277875339
10021112,12443747937229390691
10021120,2036262798191314710
10021121,4714783410059333509
10021122,2618062920134776087
10021200,12711723900005327508
10021201,17996232687999661944
10021202,5038251736112826308
10021210,2574474065358626538
10021211,53885460599232215
10021212,10476052098290806892
10021220,4316585419950093650
10021221,917443979380624093
10021222,7981305476550897437
10022000,14922691017163105896
10022001,10621079795820374712
10022002,6890783783937984292
10022010,18282001566272498578
10022011,2597282344305061753
10022012,5283117368043468556
10022020,15277330940977203202
10022021,5436389475557012152
10022022,1901606845622148624
10022100,4470052292095094637
10022101,17997467071799350321
10022102,10185343902193937220
10022110,3589308156696676717
10022111,5196029759332107984
10022112,14837099072485554217
10022120,17216329149378987439
10022121,5057447761440429101
10022122,15512506939309239188
10022200,7432298256522683612
10022201,15925924720298256393
10022202,15676033006226339426
10022210,10718656107777945362
10022211,389930620113873046
10022212,7507631057760479113
10022220,1953823748810463544
10022221,15055929605971523786
10022222,17436978852541939441
10100000,5644035492855738529
10100001,1766167597236247663
10100002,16871209201515790891
10100010,14724626642256650608
10100011,4907842166680165281
10100012,7387693767688842035
10100020,11786154813397935290
10100021,11904166361337510662
10100022,13146946478649111493
10100100,17272080837074153316
10100101,3599370883419952971
10100102,2517063376119858355
10100110,2274288631669498969
10100111,184847728930299352
10100112,17285464501121766066
10100120,12463699351836537283
10100121,13493664432651878101
10100122,4632871537987978508
10100200,10528495809369941119
10100201,18321548002503757079
10100202,9276504824754602411
10100210,16993407115439160803
10100211,11668147247279972780
10100212,13503940778741704706
10100220,9238764805785921708
10100221,16133347602940993992
10100222,12499028367819762181
10101000,10953052366729350286
10101001,15739100327989740393
10101002,1311663143754101710
10101010,5331548050440956780
10101011,11958191536725717992
10101012,367936585782533441
10101020,17287437390484354292
10101021,18420932213072342329
10101022,4772213944765984095
10101100,10769590931881969055
10101101,619109864861914461
10101102,1435120480035391945
10101110,6450385692932942475
10101111,16629971908015365003
10101112,5749520707077008810
10101120,208819781858085924
10101121,1609983145653121328
10101122,17823638887903752864
10101200,12211955795632014450
10101201,5120832139957855656
10101202,9043608310046891279
10101210,11566755116709724545
10101211,4577563862222542335
10101212,12100584111194287081
10101220,3473986679771176993
10101221,13762480950485874902
10101222,1382960415781343681
10102000,17846242251058755029
10102001,17946057532408899436
10102002,935731699186685135
10102010,17563804540695223629
10102011,15669978505817082590
10102012,3124783961070743720
10102020,2251213460122911772
10102021,933316595842234786
10102022,2781235005261764272
10102100,7427397396755367180
10102101,1870007722993568562
10102102,17765688309896321052
10102110,9566758445854297260
10102111,708362060436231607
10102112,4555833536726727948
10102120,4149125887763442140
10102121,10219814138988512095
10102122,4302648707718571235
10102200,4544578774172968456
10102201,17869706427374296399
10102202,4419762804131430020
10102210,10265746737415938148
10102211,5036791611342979558
10102212,7677750951353956746
10102220,3492950300825845153
10102221,366117228688843989
10102222,10758657182642698957
10110000,8453542964332786653
10110001,273678928532957635
10110002,10741119438424645494
10110010,3848285939211093411
10110011,7767044785600363325
10110012,3682390807527395906
10110020,4970184828615423063
10110021,2107646907187049225
10110022,14823623185683480797
10110100,16859790174822707026
10110101,2268707258115242934
10110102,2698935762088656340
10110110,2267780411149950278
10110111,5820129946911174112
10110112,11804471980014818478
10110120,2544644488400353483
10110121,711452282931573954
10110122,16119121251990879299
10110200,12838775734845494429
10110201,12081849454413720099
10110202,8560503144506356803
10110210,230440134548325769
10110211,16896529766062943325
10110212,1315916346968518498
10110220,15883258323557038198
10110221,5137838917807719174
10110222,2111500440013464045
10111000,15375411435843934701
10111001,11353949557770888387
10111002,3113126652659392614
10111010,1163354252601913466
10111011,12536886142629228636
10111012,15005342716230911191
10111020,6213731669014958766
10111021,3732596233107517962
10111022,2204171518527922109
10111100,1412177176144420101
10111101,2920664287492769360
10111102,6797807354651696255
10111110,6937235995901565018
10111111,15568930217950623947
10111112,10685644913365174078
10111120,11886321977994973500
10111121,6296034598275605846
10111122,8183515619328464842
10111200,2694903629743029240
10111201,13555907445201087225
10111202,15643614664003496791
10111210,4617211972227260988
10111211,6487579286998352142
10111212,12667449518489887294
10111220,3431594827946567244
10111221,12474245995382754951
10111222,9428024205270326664
10112000,4885603487220094769
10112001,2805754690201315678
10112002,10828820262964772746
10112010,13270992948034048108
10112011,6620028982547704379
10112012,10577221285202216314
10112020,12926491991870016297
10112021,7527669873488885149
10112022,8480747947383822177
10112100,17286228056056665907
10112101,17957831957320307082
10112102,18236327043447274803
10112110,10163631438974231386
10112111,16838295882686314606
10112112,15980924781386019874
10112120,18226456647002742052
10112121,16625189539665611198
10112122,10137532309344542529
10112200,14476101254276470860
10112201,3307871297884112791
10112202,8722762565902608449
10112210,11579863138227208721
10112211,9096029782866890980
10112212,5449415981346816632
10112220,16241373039019940926
10112221,15830834186643593386
10112222,1448505363705849089
10120000,7265766089971641410
10120001,16733782388475638005
10120002,12826800804012562079
10120010,4743773448588218785
10120011,7339587900595222500
10120012,441078885413873046
10120020,12324148377843254873
10120021,14485436355510891626
10120022,7602302357123487890
10120100,12582976986578407078
10120101,9897640743543507724
10120102,7920174351691188683
10120110,4061023235768529785
10120111,16911429613767664010
10120112,4322844084311888488
10120120,14210868072907229403
10120121,4059691008263808228
10120122,12439575645685790594
10120200,16847138586592725593
10120201,11763247062502919424
10120202,12525172894526450834
10120210,3323700228955509138
10120211,17929156359120832863
10120212,16266767536194767282
10120220,16397709627584276939
10120221,13213086728362604844
10120222,659718284893182874
10121000,9759897350228246630
10121001,16074098798243468029
10121002,12237242157129215828
10121010,2567740155101388270
10121011,14661749820110671109
10121012,10209937634003068140
10121020,1572640890334734537
10121021,11996017107299454268
10121022,6918543336710261495
10121100,10921063805970132883
10121101,3192074380246979774
10121102,7262517604602576864
10121110,5816059623028714659
10121111,12019610672567606051
10121112,5437088987147822119
10121120,6699534082874576490
10121121,11077418849037787740
10121122,17187166486427960441
10121200,2768841081578500742
10121201,5685188365488520024
10121202,7029062964841313954
10121210,14397573455708096595
10121211,9770735953996326324
10121212,13540801308654000604
10121220,1993936819598267944
10121221,1171971786892358086
10121222,13408211179635247907
10122000,4958991386734652044
10122001,3345174269792811381
10122002,15449625084064113188
10122010,8602331658716610669
10122011,155983848463366365
10122012,484531161072072699
10122020,3025612536406690242
10122021,5830461609311110098
10122022,2850317216113538676
10122100,3319200749561155163
10122101,530687507525892915
10122102,18037546451440329200
10122110,9330397131202672166
10122111,2794384878250455342
10122112,11532537735674180881
10122120,7594396330788616368
10122121,14179341106287140612
10122122,14964590012224667673
10122200,3757314414363605821
10122201,17424279207659596456
10122202,2418788619079056481
10122210,4058125200913883455
10122211,7525533778956539677
10122212,17712674606994379935
10122220,16808327020328139268
10122221,6835046099921281624
10122222,1067293395991234044
10200000,7701874582791802054
10200001,3829861756305393821
10200002,9615284075199140794
10200010,9788486636764773553
10200011,5098642609325711899
10200012,112271802458491159
10200020,3615635187627844598
10200021,9351551359962713803
10200022,17987028198648379733
10200100,14550987776458129095
10200101,3369689456559936125
10200102,3690651365598638426
10200110,15672946627497746451
10200111,569483761494431560
10200112,17444656331971715598
10200120,11166227329992284401
10200121,11659094179151003423
10200122,2206876116219507659
10200200,8516959144130023165
10200201,11259635522152180746
10200202,2247877409003673849
10200210,17105480211782478657
10200211,15466500921500188844
10200212,5260245659683138046
10200220,16465271265264718099
10200221,11023363781697225262
10200222,12129070339038028745
10201000,6477694233252786278
10201001,10032317623856193257
10201002,5495944200140411174
10201010,1215514345092560115
10201011,7235663236735724339
10201012,7040852748448176226
10201020,14977591928376306340
10201021,4341053429746414390
10201022,15073519192875156532
10201100,17466940715647325411
10201101,16279870071804561246
10201102,10202326927262722678
10201110,14111829977683470813
10201111,1642186582252292159
10201112,2037146187827874117
10201120,9130286286198607041
10201121,16483942349067641034
10201122,43072059800866282
10201200,4344304882592456294
10201201,14259886306330588408
10201202,17810363592754808464
10201210,4646009411386739642
10201211,16928272581106858993
10201212,13226739351695607093
10201220,2534202749402433602
10201221,5883098225990646326
10201222,2405301670722031144
10202000,15814624737511713188
10202001,12457041713011993229
10202002,3617710559490360879
10202010,9144941728786448812
10202011,17932849050853878746
10202012,16872920742238882523
10202020,17884159765015534350
10202021,11350189633292748525
10202022,14268858884327845506
10202100,10347155881731539189
10202101,7690136832721261471
10202102,7148442260107972332
10202110,5181930765334115503
10202111,14432113604058981724
10202112,11282611468864538510
10202120,5428682350109877731
10202121,4861554287567529863
10202122,15074941734124612340
10202200,11723720886558137496
10202201,7476727693145954139
10202202,13037623252977101924
10202210,10342481844995760538
10202211,17316671241379674428
10202212,10595828385511016787
10202220,7675550127591837133
10202221,1693448290501653186
10202222,12618767511385846354
10210000,6568762428461305888
10210001,16031233606930852806
10210002,16337894149098143192
10210010,12662599852038835074
10210011,4636471209912830184
10210012,10506916620224928301
10210020,2171038082913753083
10210021,9115415435499339957
10210022,2477702936334860270
10210100,8031062792086596647
10210101,2049273296635313250
10210102,3370756276162457429
10210110,5972031954505376486
10210111,1389015430384821735
10210112,8803484392119549874
10210120,13397073964497033102
10210121,14598438698145540752
10210122,13771209700945695524
10210200,11567514800732704277
10210201,17837058190269531460
10210202,13695852430819460260
10210210,3637112920065681256
10210211,7229708035781520908
10210212,7582114020122564249
10210220,17621347569758349399
10210221,2575761243742286974
10210222,1646541249420017897
10211000,14880881802839281570
10211001,11744072111078762882
10211002,8694274736083716086
10211010,2215600617545479473
10211011,12102257093080103791
10211012,17464261041852319276
10211020,8513096595373433034
10211021,6161099657885193851
10211022,5962756998400053962
10211100,16655474807459668363
10211101,12599325118322985753
10211102,7186472839930442815
10211110,9621919604619474618
10211111,16413333778329223924
10211112,8059123375415346447
10211120,15963148160827589402
10211121,7780161349141689047
10211122,2004387892920198306
10211200,13189023765375069543
10211201,1316233772070560801
10211202,9991614258589554728
10211210,14007971088357622744
10211211,14361659410277644804
10211212,517917415783055133
10211220,1768611930831338915
10211221,16786617651092127201
10211222,3732532790918741465
10212000,9974942283585317293
10212001,7307181376489132378
10212002,14106704176436715410
10212010,14828002784186849341
10212011,606784481145753427
10212012,3066116967732295399
10212020,11346670777327758414
10212021,535249646426719248
10212022,6106663973429766730
10212100,6160235046724721206
10212101,859230831785957123
10212102,6316930894144468238
10212110,5782446098151122458
10212111,17964464184658756617
10212112,3051819040128040050
10212120,12748017296128670469
10212121,13073101837981330122
10212122,218775304646493893
10212200,12451300872583292477
10212201,17321805875027559375
10212202,10360810847053524960
10212210,14582838504122742033
10212211,3821535002496273702
10212212,17343713877214054399
10212220,10113129711845961294
10212221,7930390382885425814
10212222,11836044046412073178
10220000,6848498581823631493
