input, output
02012211,10211437527242878078
02012212,11752978173056466904
02012220,181332749631703020
02012221,8880680692219980348
02012222,9707485864335587049
02020000,15441335545550582456
02020001,14826627448735430634
02020002,7935642174335599244
02020010,7083180293976192281
02020011,1609276031545133430
02020012,10403351267048368890
02020020,16055439086286081737
02020021,8431983582435813450
02020022,15364999587202339622
02020100,3084285511512612045
02020101,9884971209217195744
02020102,8922182141661084999
02020110,6156124884171385117
02020111,15888182389535543142
02020112,13981725725069796715
02020120,14926558371698144627
02020121,1313580287595886540
02020122,9248728880069539814
02020200,13258766276415698800
02020201,9754828553466346210
02020202,3797699518532499200
02020210,14022129416236283677
02020211,16201522234900928665
02020212,12087647147875893985
02020220,5065637959422178
02020221,17294674321277265054
02020222,17812554726754335367
02021000,6468769240817171287
02021001,7186225144671940756
02021002,1613091531584949034
02021010,6684199559880916520
02021011,12033872052270302622
02021012,2577713574816383467
02021020,14624719416654910835
02021021,6582481421503320705
02021022,4019504221760303491
02021100,17549255868857541852
02021101,6815863097019088150
02021102,3254730662943868766
02021110,16775273981996646673
02021111,11361791831988786568
02021112,384770252498531934
02021120,16810746382158951450
02021121,7930520640922873407
02021122,4492215635012270903
02021200,11336651853163425904
02021201,13899006705748700386
02021202,5766395096120577518
02021210,102775227207476910
02021211,7268729422429500077
02021212,15384025777568094408
02021220,13504065045023061500
02021221,4326466255219377484
02021222,13226595867377285101
02022000,7554209317772340863
02022001,1561745299327231846
02022002,7662570362820154781
02022010,13774098606290189178
02022011,18419801131058788353
02022012,17766186491058441640
02022020,6095288734065492877
02022021,12547973008878611129
02022022,6409240310301172597
02022100,3438779418734202856
02022101,17844625213972859486
02022102,15716174236881125567
02022110,11513255029106783083
02022111,3174775313020422989
02022112,11636340175348131363
02022120,9276101492746172306
02022121,17213446364626408651
02022122,799431474176794764
02022200,7073528946442697507
02022201,3291754909129885206
02022202,14883635552075005570
02022210,15385656512956237216
02022211,310196794664649682
02022212,17989102488733520009
02022220,14757973413369532918
02022221,10786149683003490957
02022222,1946040442326190793
02100000,9339092649224970923
02100001,6918412105660204497
02100002,6046138786411340963
02100010,17007476375493717243
02100011,11607424579988539954
02100012,17342204362311620018
02100020,17216711342867999613
02100021,11604844976403230546
02100022,18331152668784168057
02100100,13040587352236994509
02100101,9479045461353970944
02100102,4087424787857958332
02100110,6558554244635351815
02100111,2819023779458544301
02100112,18031979033833929957
02100120,6121503076702912833
02100121,3898052088021791832
02100122,4883535888717630228
02100200,17018204311308582873
02100201,11415962931692376435
02100202,10913004063897381298
02100210,9478875594925001364
02100211,6108541324180117444
02100212,16057469294962271993
02100220,11697308624734079004
02100221,17459854854592920803
02100222,7881516632098266761
02101000,16768692221324002592
02101001,8796162681121182331
02101002,12553403364886262268
02101010,5849439075427483665
02101011,6660554518637619660
02101012,11425868331708563651
02101020,1007286060599154416
02101021,18052716115158136311
02101022,9746058230872601148
02101100,6859963019142491909
02101101,17862449742925416221
02101102,8784716183339036503
02101110,4863765306984450583
02101111,17130250672934395852
02101112,9777970468569028319
02101120,3483921623211426486
02101121,18078499144758206829
02101122,3899689596971892522
02101200,8639774133315073964
02101201,3101890634376125643
02101202,5611533842123471371
02101210,18248808737136753370
02101211,3817993447167167270
02101212,9056580348815159350
02101220,5803158267130371979
02101221,13129719581191182667
02101222,3864225546843198336
02102000,4161633874184180189
02102001,4806201182029879707
02102002,443905880612388026
02102010,3941509391791047075
02102011,9088787999482323241
02102012,11084201486523417841
02102020,545563591104942882
02102021,15182947910978629012
02102022,10631064555102985527
02102100,16964820065926810829
02102101,3724435944078471778
02102102,13143315121515872771
02102110,17668980575142969638
02102111,5185305834723780589
02102112,11102476038448726940
02102120,8874987065380985540
02102121,5964263433087571000
02102122,16272723277746332910
02102200,14193446496444607428
02102201,8116406707950057786
02102202,17093053940454970434
02102210,2110491747085563645
02102211,9967108412874492396
02102212,4295341334382162030
02102220,15234779056020392570
02102221,7718922876519908732
02102222,14110672305683401394
02110000,5413349420627500920
02110001,12402415451178748540
02110002,7651119586229004250
02110010,13719336289372163958
02110011,12784262896049565461
02110012,15519919281866203611
02110020,13571509354158434278
02110021,1332462646368162736
02110022,14614086951368883442
02110100,4826199764435397327
02110101,7931230860933713672
02110102,1893110203726938780
02110110,6763581366560838203
02110111,753061788817182049
02110112,5674717601468049414
02110120,12957632080633835344
02110121,18167052699742972010
02110122,5546525820662422807
02110200,5447577307522073770
02110201,17228989825749777020
02110202,15805856168195096052
02110210,14755102595480783674
02110211,5023770961947008893
02110212,14797485023108772368
02110220,5835360093603576087
02110221,9994311473423935346
02110222,4013570265582196832
02111000,9572221373598788975
02111001,5341648883276095286
02111002,13336646622256269273
02111010,9002060774516034923
02111011,15205509838120447332
02111012,18112203618735293632
02111020,6440343842580504846
02111021,9960662979488139724
02111022,10021225059685928426
02111100,13731088703633587468
02111101,18024342247114361686
02111102,17042029926260907613
02111110,13887896393241543619
02111111,11512209822121002900
02111112,17648030784632363435
02111120,16172890053636593156
02111121,13288678973563599735
02111122,9904103234788833013
02111200,2968535794540896096
02111201,5127755822557479155
02111202,11122777591330650134
02111210,11118033307245129877
02111211,8676583264582508873
02111212,9164099453342682931
02111220,1332058032798178454
02111221,16707204180147941931
02111222,11424953699146993339
02112000,5434099170186230887
02112001,5130821599061667136
02112002,8772485148085725186
02112010,12196528003766550083
02112011,1879858385635573881
02112012,5197018639845660138
02112020,18152741547030962692
02112021,6412952174637607285
02112022,12909554039252715039
02112100,9697060209137322305
02112101,8476067601668602703
02112102,5141852889057540536
02112110,5564204543193471425
02112111,7482084364919001475
02112112,13275500214475282674
02112120,8672726204704882840
02112121,14446015390087931801
02112122,3928776118784338306
02112200,2451128012846786491
02112201,3141494642880945697
02112202,14190066535848707403
02112210,12924058797162909072
02112211,7868154710566995612
02112212,10736992575347740695
02112220,16327440284667558983
02112221,10445997536248611581
02112222,4977133047392683769
02120000,10146321805254886621
02120001,11748357780780926260
02120002,12556777514635546260
02120010,12363068744398896388
02120011,12744587770461206380
02120012,16179270622446286749
02120020,14589859788802807233
02120021,10644464490454664687
02120022,8671177349667583004
02120100,17286473831691581103
02120101,6129036761680069712
02120102,16416776791368427163
02120110,13510703902726500354
02120111,12086756528218610066
02120112,9137910421478411373
02120120,15850613056748926857
02120121,1065044314227686294
02120122,2796638076916955411
02120200,8749043709785445453
02120201,9206041401443597890
02120202,13406573555535675265
02120210,12768483849687759469
02120211,16441251716552694296
02120212,12876328671928875481
02120220,5795160316922620542
02120221,6187144691008680022
02120222,5002751567935901207
02121000,10792204819399785289
02121001,9463689307781002263
02121002,2107271089197981050
02121010,6238326707979243680
02121011,15115895635457589545
02121012,11189825958324221681
02121020,6431851824291198192
02121021,13900278403080407827
02121022,825170957387986675
02121100,2017494604556146198
02121101,11041619336992179084
02121102,10030125903448644192
02121110,1990109265759526465
02121111,11311540483428204943
02121112,13179987779080254781
02121120,13901135786597472982
02121121,1688481488405594384
02121122,4800414996634234511
02121200,18419170895696971623
02121201,16437361451977772760
02121202,10042708938892665049
02121210,17757575156553104895
02121211,17927722238342087013
02121212,15029079176437240650
02121220,14846962388784423313
02121221,16625624880279045602
02121222,3667753138171618651
02122000,2915768038038814771
02122001,684175975806102476
02122002,13432327949108224320
02122010,7620886949457537346
02122011,6669750893762737431
02122012,8473182308208361281
02122020,7509782665909456964
02122021,10831515065145509278
02122022,627293737293540036
02122100,15317388764792863590
02122101,7680305904105516245
02122102,1563658676487086377
02122110,10876308212900183457
02122111,14886133404855656917
02122112,829752778532534907
02122120,9869346996442858704
02122121,5911056373904019328
02122122,13505824402449681424
02122200,12894087119004909979
02122201,7470125505663684653
02122202,824050546093810994
02122210,11720717676124412159
02122211,6869336919662535430
02122212,8908567604656332516
02122220,7584304568262133688
02122221,17814255838623603826
02122222,9166331532896654815
02200000,10829334537768721752
02200001,12913630086992934650
02200002,6500981186749061848
02200010,1950799651458554133
02200011,16253063159852746938
02200012,2925689196638866590
02200020,5450938442906044275
02200021,17880840094561555137
02200022,12696388781282918428
02200100,5096988301839487327
02200101,12477638052268153972
02200102,1214316975941208463
02200110,7105965259640901184
02200111,5789007055249065421
02200112,7049955341621808271
02200120,11784405368418536715
02200121,17031260737273989161
02200122,10032464950479617496
02200200,1968336043917983051
02200201,17590202174839824565
02200202,18097617081272196731
02200210,10749294322300601698
02200211,10819484062795306052
02200212,13493917307850007870
02200220,5590050446903298063
02200221,5758587677678805879
02200222,17150660544895012942
02201000,18351334564110588783
02201001,5651057213098183378
02201002,5867220217513599983
02201010,10785451994360780574
02201011,15876550036781480908
02201012,3026433802998350454
02201020,18300013620575052282
02201021,2488988494477708587
02201022,6133354404411465009
02201100,7684939781433114790
02201101,83604660630847939
02201102,6043938599097194679
02201110,15091198321705657270
02201111,6065814602868549580
02201112,12813409532662696678
02201120,9054432898144112903
02201121,17689099634554886727
02201122,5071538337201561978
02201200,8564972327405928810
02201201,18271792278657725252
02201202,8553106802732055622
02201210,10563187206305846605
02201211,8520152287089899806
02201212,3158084591767033443
02201220,268954694220896777
02201221,15988326641460112238
02201222,13705799342277138918
02202000,13119090967618773369
02202001,17336240364527836737
02202002,15094052596430095021
02202010,4403160917665116999
02202011,6608499933699954528
02202012,2101043690300844012
02202020,15759710344877660328
02202021,15445764866386598000
02202022,4488879956583832528
02202100,6010406887260578385
02202101,14200865382777363869
02202102,720755492508385707
02202110,9203087927623150995
02202111,2430229928772504050
02202112,14455127501037478744
02202120,2585654861355357743
02202121,2873602695665043102
02202122,2772525701757122074
02202200,12386864096179037646
02202201,8433915420647274062
02202202,13966531031420194358
02202210,994056361930391354
02202211,8424886200632928839
02202212,12671692799848228122
02202220,410433701203449435
02202221,13639587969483343759
02202222,13801199733893995198
02210000,17507586349284419308
02210001,1008121925086746181
02210002,5068785018973666382
02210010,474213194890648186
02210011,9112359859355458685
02210012,1609228059512555940
02210020,8430913492890056969
02210021,16762211336278476847
02210022,13232489383860431337
02210100,3241082835428616872
02210101,5852454533328421658
02210102,16061261248362838928
02210110,2736041810341866773
02210111,13749522100439666148
02210112,2635749795296792709
02210120,17882612786315018923
02210121,11965763440084258626
02210122,4122505357473311969
02210200,9730599283380010504
02210201,17349896371972850630
02210202,5305362840779687154
02210210,11895964659663101882
02210211,17313296816487987907
02210212,13554751446985968365
02210220,4176399138121490332
02210221,14800924546222596392
02210222,3197963344889164679
02211000,17720560060793478258
02211001,1718974448312253646
02211002,7755740173983256705
02211010,2158982128619590157
02211011,17040747000155830080
02211012,56695895649420063
02211020,11819532752156838081
02211021,10430778149643168021
02211022,7557536082009512027
02211100,8364986747469210654
02211101,12744286389161563755
02211102,12253660404844255582
02211110,11655494073070725406
02211111,5849323340210363400
02211112,9647538766719846147
02211120,5192898734156067323
02211121,3997542782814068007
02211122,3446592819291969899
02211200,16297443849505252691
02211201,11981204656398014378
02211202,1534886817927281806
02211210,11804621500153881141
02211211,8606985124590220823
02211212,6074418236562419551
02211220,15084550579997747412
02211221,6094424188563729124
02211222,566382585080369968
02212000,5043347948090511690
02212001,5330641644924672216
02212002,7044125461536896105
02212010,9496574071055930266
02212011,9168367661772138126
02212012,14313835364071621492
02212020,10777823733869703732
02212021,16938164278752684177
02212022,5559118469993431454
02212100,15021725879723607980
02212101,3418973474870526911
02212102,42020644487050412
02212110,8344858180040270762
02212111,9692116264392138418
02212112,1848176487748146138
02212120,487419850981250253
02212121,11114022717671093422
02212122,7868216184021368116
02212200,10475548697574982953
02212201,16131222359131413796
02212202,16475736798716310670
02212210,2532756424231274992
02212211,5580303432510608596
02212212,17355161444144377205
02212220,6459886029925110040
02212221,2249991716734874498
02212222,5379462535494860785
02220000,2347680529625421600
02220001,10175525023152432053
02220002,11372109533877779148
02220010,5855652288065477516
02220011,6671503492472283542
02220012,2609447906849376841
02220020,16653080214608885588
02220021,7903228421674033500
02220022,17125435087961338532
02220100,857930222039939367
02220101,11491214917749733700
02220102,14502048057549497435
02220110,18397281600286570736
02220111,389906038018096451
02220112,11785929567885608940
02220120,14882203784421802635
02220121,15384670904671000743
02220122,7436071548123262805
02220200,6676550867096445157
02220201,11892513081210134553
02220202,3976971647986965416
02220210,946510044602337010
02220211,13096461631710192648
02220212,12764690300721717770
02220220,15399500014575363994
02220221,6365089998069133176
02220222,14262267271588760954
02221000,2753260657789112057
02221001,8591317462943519848
02221002,15779703199725152598
02221010,17832651375779886889
02221011,2226677421563559383
02221012,13095921488063952848
02221020,3875649345607273633
02221021,46085375590296862
02221022,17127663611926063828
02221100,3879502284443098626
02221101,10107730370548622805
02221102,15723315957014093826
02221110,14212618570018722336
02221111,16660466233114418845
02221112,8531974632576532783
02221120,17808910583878357770
02221121,15605857700252822126
02221122,2516116191928595005
02221200,11341892320829243308
02221201,7853143353572800166
02221202,15330419658306562190
02221210,7775364623314683151
02221211,9520995929540638930
02221212,8701452971607526162
02221220,7202365751579473056
02221221,15945179686333948833
02221222,929392161199600268
02222000,10060457727401052650
02222001,2202066483414448122
02222002,16120976744463335474
02222010,3749048306319932296
02222011,4280055767996064391
02222012,1135578487483058093
02222020,6990714046991173809
02222021,1623267734086304441
02222022,10836462312577306735
02222100,15767239181123838970
02222101,11888630646901479528
02222102,10309721059881874011
02222110,17682553520937715141
02222111,2109488539787767853
02222112,15747086631487052127
02222120,2353443198897035686
02222121,1265832685151373737
02222122,12348399412410946780
02222200,6625269103570123012
02222201,14160487689299469057
02222202,11047179290816336564
02222210,1096884692646585516
02222211,9472680405985870613
02222212,16213798998858379003
02222220,5988373801945176573
02222221,6835120969487664994
02222222,5658509101949469716
10000000,9758523833719200767
10000001,5291459440502445817
10000002,13618849514628476531
10000010,4951671224135696120
10000011,14898257283362127246
10000012,15105657517033035572
10000020,8876290705998465600
10000021,13105689725274805442
10000022,13721590324293935658
10000100,8728927480748713315
10000101,17282689968860684832
10000102,15983473711569714318
10000110,13532756298672427337
10000111,13456447647184856859
10000112,15971707935585129605
10000120,9744580541155770631
10000121,8937363881891682852
10000122,14359566878421932637
10000200,352626162641158940
10000201,1005906633609450269
10000202,6484106317272679033
10000210,947388349105383688
10000211,9289028401804827965
10000212,5812652276650227302
10000220,4449168705766519088
10000221,9899323204884240550
10000222,4137783700971717922
10001000,8117168609883567816
10001001,1886321587086993283
10001002,17529101220599509279
10001010,16882741185752620790
10001011,13542736452453847028
10001012,14566834562404332641
10001020,7948089198830018910
10001021,12912001930105565714
10001022,3854530628122732420
10001100,2316777752040985301
10001101,8353651867377403511
10001102,15294550319597782976
10001110,10127943707816310060
10001111,10150856928428673362
10001112,1094984288157970029
10001120,4220254373252271833
10001121,11830109840646946179
10001122,5405999120602005359
10001200,17636187515176292562
10001201,14115350803841249796
10001202,15875755919644923215
10001210,11748343511356059671
10001211,4462885198530530952
10001212,9453198102099118909
10001220,13261162132621058043
10001221,414141974203024249
10001222,17599515060888448505
10002000,9605075689243752499
10002001,7046037055064361524
10002002,15066834001160794603
10002010,5389174201651009542
10002011,6215509406848853718
10002012,7717905270586956011
10002020,5231310204620358298
10002021,678854848248220821
10002022,14592861239949488522
10002100,12379267197701581346
10002101,11487745132881328255
10002102,14622629329549662779
10002110,10773214830079668366
10002111,15124856686383536163
10002112,7256476500794936985
10002120,15252657857696681137
10002121,16334046030145117093
10002122,9464984230988250306
10002200,5891174620744105265
10002201,2357708299363346701
10002202,9546806221619379025
10002210,16656893125033995301
10002211,7593047363503866505
10002212,12786379258075915526
10002220,12389449231307604042
10002221,6427366292187366518
10002222,5717116903608711292
10010000,4715426449356590563
10010001,1378334638397784943
10010002,3067536205145247372
10010010,3214065288297213132
10010011,15816390137023818950
10010012,2808320407290505548
10010020,92310499266253022
10010021,17467823505512905785
10010022,8065380145287039001
10010100,4916328192101910698
10010101,12536830463101081895
10010102,8001062728618475161
10010110,14268068430544221724
10010111,15865491901376969830
10010112,16180720492092559203
10010120,7397311261564058368
10010121,2632315420649481461
10010122,15011758483154799825
10010200,17856144284561108272
10010201,9233430018957142354
10010202,7096298647222286859
10010210,16992799343878219843
10010211,18282525902096956215
10010212,15000652274393539015
10010220,5810409944215474799
10010221,6517058662659130324
10010222,6313462658023828756
10011000,9852215463253734920
10011001,14143625865752299239
10011002,15219080240657751185
10011010,9197064781390275674
10011011,7580607053022443123
10011012,6782991449083881314
10011020,17045906080511906393
10011021,18276038715746999169
10011022,7759515569298811289
10011100,11051601783044518577
10011101,1407787771780646309
10011102,13997374877906175953
10011110,58085402342033358
10011111,11121555401787670154
10011112,5523756368112359540
10011120,1290664136388054468
10011121,16791098522257955030
10011122,8396361699803736078
10011200,727231489000857229
10011201,10220458164670803141
10011202,13619342747115096933
10011210,7296368502967905145
10011211,8966881019645238836
10011212,14619144812857154551
10011220,10524345095651109790
10011221,6331630466335979670
10011222,15432767421101524057
10012000,17710499153390993709
10012001,18055526402272273543
10012002,8671215325979163151
10012010,12344236793886862475
10012011,7479437798153303595
10012012,6469974862868855889
10012020,15352453584847881654
10012021,17319713938200185499
10012022,15805057975250768778
10012100,12599164435230478995
10012101,18184224004266382322
10012102,18188100818664039428
10012110,17844299503480854337
10012111,7874039910808612355
10012112,7669027722026963084
10012120,956246562204581017
10012121,13295491002850329562
10012122,10222950334598370948
10012200,4485531606917524196
10012201,6655494643561585279
10012202,9755277382702614071
10012210,8833287097841678958
10012211,4427515779324783409
10012212,16029883347159403126
10012220,16777526120384552517
10012221,15934122526165030295
10012222,11742600344273206850
10020000,18039353017110993678
10020001,12107495902963009298
10020002,2930298434010619127
10020010,1245905123237481657
10020011,14745688209165094348
10020012,3946695010772908440
10020020,18043891822802597053
10020021,1480741563582633608
10020022,7108591230003094352
10020100,966933955470211730
10020101,316598540373982394
10020102,1038264919682302379
10020110,10740319134898882904
10020111,11389838090837230780
10020112,15417511839449945355
10020120,8070655655732061532
10020121,832364661627417513
10020122,17579416649906648078
10020200,12075075732691420119
10020201,16909103816636720986
10020202,3201641328460560523
10020210,2636512637485918364
10020211,8843102606804028904
10020212,13166099351197412366
10020220,11893599849708272991
10020221,1868989082806770683
10020222,7109085933246121827
10021000,8194045027508684058
10021001,11127997013608131676
10021002,10441367364494047004
10021010,16925130936664713514
10021011,6028895689156925615
10021012,8460310747264569302
10021020,11846463176479934644
10021021,15562709704201162493
10021022,2008905442280211041
10021100,16585984210476636199
10021101,13820566110950950175
10021102,3046941776043376575
10021110,10640790055689019532
10021111,12740594814431676277
10021112,6002996136480160925
10021120,16410481275518236906
10021121,13731960663650218107
10021122,15828681153574775529
10021200,5735020173704224108
10021201,450511385709889672
10021202,13408492337596725308
10021210,15872270008350925078
10021211,18392858613110319401
10021212,7970691975418744724
10021220,14130158653759457966
10021221,17529300094328927523
10021222,10465438597158654179
10022000,3524053056546445720
10022001,7825664277889176904
10022002,11555960289771567324
10022010,164742507437053038
10022011,15849461729404489863
10022012,13163626705666083060
10022020,3169413132732348414
10022021,13010354598152539464
10022022,16545137228087402992
10022100,13976691781614456979
10022101,449277001910201295
10022102,8261400171515614396
10022110,14857435917012874899
10022111,13250714314377443632
10022112,3609645001223997399
10022120,1230414924330564177
10022121,13389296312269122515
10022122,2934237134400312428
10022200,11014445817186868004
10022201,2520819353411295223
10022202,2770711067483212190
10022210,7728087965931606254
10022211,18056813453595678570
10022212,10939113015949072503
10022220,16492920324899088072
10022221,3390814467738027830
10022222,1009765221167612175
10100000,12802708580853813087
10100001,16680576476473303953
10100002,1575534872193760725
10100010,3722117431452901008
10100011,13538901907029386335
10100012,11059050306020709581
10100020,6660589260311616326
10100021,6542577712372040954
10100022,5299797595060440123
10100100,1174663236635398300
10100101,14847373190289598645
10100102,15929680697589693261
10100110,16172455442040052647
10100111,18261896344779252264
10100112,1161279572587785550
10100120,5983044721873014333
10100121,4953079641057673515
10100122,13813872535721573108
10100200,7918248264339610497
10100201,125196071205794537
10100202,9170239248954949205
10100210,1453336958270390813
10100211,6778596826429578836
10100212,4942803294967846910
10100220,9207979267923629908
10100221,2313396470768557624
10100222,5947715705889789435
10101000,7493691706980201330
10101001,2707643745719811223
10101002,17135080929955449906
10101010,13115196023268594836
10101011,6488552536983833624
10101012,18078807487927018175
10101020,1159306683225197324
10101021,25811860637209287
10101022,13674530128943567521
10101100,7677153141827582561
10101101,17827634208847637155
10101102,17011623593674159671
10101110,11996358380776609141
10101111,1816772165694186613
10101112,12697223366632542806
10101120,18237924291851465692
10101121,16836760928056430288
10101122,623105185805798752
10101200,6234788278077537166
10101201,13325911933751695960
10101202,9403135763662660337
10101210,6879988956999827071
10101211,13869180211487009281
10101212,6346159962515264535
10101220,14972757393938374623
10101221,4684263123223676714
10101222,17063783657928207935
10102000,600501822650796587
10102001,500686541300652180
10102002,17511012374522866481
10102010,882939533014327987
10102011,2776765567892469026
10102012,15321960112638807896
10102020,16195530613586639844
10102021,17513427477867316830
10102022,15665509068447787344
10102100,11019346676954184436
10102101,16576736350715983054
10102102,681055763813230564
10102110,8879985627855254356
10102111,17738382013273320009
10102112,13890910536982823668
10102120,14297618185946109476
10102121,8226929934721039521
10102122,14144095365990980381
10102200,13902165299536583160
10102201,577037646335255217
10102202,14026981269578121596
10102210,8180997336293613468
10102211,13409952462366572058
10102212,10768993122355594870
10102220,14953793772883706463
10102221,18080626845020707627
10102222,7688086891066852659
10110000,9993201109376764963
10110001,18173065145176593981
10110002,7705624635284906122
10110010,14598458134498458205
10110011,10679699288109188291
10110012,14764353266182155710
10110020,13476559245094128553
10110021,16339097166522502391
10110022,3623120888026070819
10110100,1586953898886844590
10110101,16178036815594308682
10110102,15747808311620895276
10110110,16178963662559601338
10110111,12626614126798377504
10110112,6642272093694733138
10110120,15902099585309198133
10110121,17735291790777977662
10110122,2327622821718672317
10110200,5607968338864057187
10110201,6364894619295831517
10110202,9886240929203194813
10110210,18216303939161225847
10110211,1550214307646608291
10110212,17130827726741033118
10110220,2563485750152513418
10110221,13308905155901832442
10110222,16335243633696087571
10111000,3071332637865616915
10111001,7092794515938663229
10111002,15333617421050159002
10111010,17283389821107638150
10111011,5909857931080322980
10111012,3441401357478640425
10111020,12233012404694592850
10111021,14714147840602033654
10111022,16242572555181629507
10111100,17034566897565131515
10111101,15526079786216782256
10111102,11648936719057855361
10111110,11509508077807986598
10111111,2877813855758927669
10111112,7761099160344377538
10111120,6560422095714578116
10111121,12150709475433945770
10111122,10263228454381086774
10111200,15751840443966522376
10111201,4890836628508464391
10111202,2803129409706054825
10111210,13829532101482290628
10111211,11959164786711199474
10111212,5779294555219664322
10111220,15015149245762984372
10111221,5972498078326796665
10111222,9018719868439224952
10112000,13561140586489456847
10112001,15640989383508235938
10112002,7617923810744778870
10112010,5175751125675503508
10112011,11826715091161847237
10112012,7869522788507335302
10112020,5520252081839535319
10112021,10919074200220666467
10112022,9965996126325729439
10112100,1160516017652885709
10112101,488912116389244534
10112102,210417030262276813
10112110,8283112634735320230
10112111,1608448191023237010
10112112,2465819292323531742
10112120,220287426706809564
10112121,1821554534043940418
10112122,8309211764365009087
10112200,3970642819433080756
10112201,15138872775825438825
10112202,9723981507806943167
10112210,6866880935482342895
10112211,9350714290842660636
10112212,12997328092362734984
10112220,2205371034689610690
10112221,2615909887065958230
10112222,16998238710003702527
10120000,11180977983737910206
10120001,1712961685233913611
10120002,5619943269696989537
10120010,13702970625121332831
10120011,11107156173114329116
10120012,18005665188295678570
10120020,6122595695866296743
10120021,3961307718198659990
10120022,10844441716586063726
10120100,5863767087131144538
10120101,8549103330166043892
10120102,10526569722018362933
10120110,14385720837941021831
10120111,1535314459941887606
10120112,14123899989397663128
10120120,4235876000802322213
10120121,14387053065445743388
10120122,6007168428023761022
10120200,1599605487116826023
10120201,6683497011206632192
10120202,5921571179183100782
10120210,15123043844754042478
10120211,517587714588718753
10120212,2179976537514784334
10120220,2049034446125274677
10120221,5233657345346946772
10120222,17787025788816368742
10121000,8686846723481304986
10121001,2372645275466083587
10121002,6209501916580335788
10121010,15879003918608163346
10121011,3784994253598880507
10121012,8236806439706483476
10121020,16874103183374817079
10121021,6450726966410097348
10121022,11528200736999290121
10121100,7525680267739418733
10121101,15254669693462571842
10121102,11184226469106974752
10121110,12630684450680836957
10121111,6427133401141945565
10121112,13009655086561729497
10121120,11747209990834975126
10121121,7369325224671763876
10121122,1259577587281591175
10121200,15677902992131050874
10121201,12761555708221031592
10121202,11417681108868237662
10121210,4049170618001455021
10121211,8676008119713225292
10121212,4905942765055551012
10121220,16452807254111283672
10121221,17274772286817193530
10121222,5038532894074303709
10122000,13487752686974899572
10122001,15101569803916740235
10122002,2997118989645438428
10122010,9844412414992940947
10122011,18290760225246185251
10122012,17962212912637478917
10122020,15421131537302861374
10122021,12616282464398441518
10122022,15596426857596012940
10122100,15127543324148396453
10122101,17916056566183658701
10122102,409197622269222416
10122110,9116346942506879450
10122111,15652359195459096274
10122112,6914206338035370735
10122120,10852347742920935248
10122121,4267402967422411004
10122122,3482154061484883943
10122200,14689429659345945795
10122201,1022464866049955160
10122202,16027955454630495135
10122210,14388618872795668161
10122211,10921210294753011939
10122212,734069466715171681
10122220,1638417053381412348
10122221,11611697973788269992
10122222,17379450677718317572
10200000,10744869490917749562
10200001,14616882317404157795
10200002,8831459998510410822
10200010,8658257436944778063
10200011,13348101464383839717
10200012,18334472271251060457
10200020,14831108886081707018
10200021,9095192713746837813
10200022,459715875061171883
10200100,3895756297251422521
10200101,15077054617149615491
10200102,14756092708110913190
10200110,2773797446211805165
10200111,17877260312215120056
10200112,1002087741737836018
10200120,7280516743717267215
10200121,6787649894558548193
10200122,16239867957490043957
10200200,9929784929579528451
10200201,7187108551557370870
10200202,16198866664705877767
10200210,1341263861927072959
10200211,2980243152209362772
10200212,13186498414026413570
10200220,1981472808444833517
10200221,7423380292012326354
10200222,6317673734671522871
10201000,11969049840456765338
10201001,8414426449853358359
10201002,12950799873569140442
10201010,17231229728616991501
10201011,11211080836973827277
10201012,11405891325261375390
10201020,3469152145333245276
10201021,14105690643963137226
10201022,3373224880834395084
10201100,979803358062226205
10201101,2166874001904990370
10201102,8244417146446828938
10201110,4334914096026080803
10201111,16804557491457259457
10201112,16409597885881677499
10201120,9316457787510944575
10201121,1962801724641910582
10201122,18403672013908685334
10201200,14102439191117095322
10201201,4186857767378963208
10201202,636380480954743152
10201210,13800734662322811974
10201211,1518471492602692623
10201212,5220004722013944523
10201220,15912541324307118014
10201221,12563645847718905290
10201222,16041442402987520472
10202000,2632119336197838428
10202001,5989702360697558387
10202002,14829033514219190737
10202010,9301802344923102804
10202011,513895022855672870
10202012,1573823331470669093
10202020,562584308694017266
10202021,7096554440416803091
10202022,4177885189381706110
10202100,8099588191978012427
10202101,10756607240988290145
10202102,11298301813601579284
10202110,13264813308375436113
10202111,4014630469650569892
10202112,7164132604845013106
10202120,13018061723599673885
10202121,13585189786142021753
10202122,3371802339584939276
10202200,6723023187151414120
10202201,10970016380563597477
10202202,5409120820732449692
10202210,8104262228713791078
10202211,1130072832329877188
10202212,7850915688198534829
10202220,10771193946117714483
10202221,16753295783207898430
10202222,5827976562323705262
10210000,11877981645248245728
10210001,2415510466778698810
10210002,2108849924611408424
10210010,5784144221670716542
10210011,13810272863796721432
10210012,7939827453484623315
10210020,16275705990795798533
10210021,9331328638210211659
10210022,15969041137374691346
10210100,10415681281622954969
10210101,16397470777074238366
10210102,15075987797547094187
10210110,12474712119204175130
10210111,17057728643324729881
10210112,9643259681590001742
10210120,5049670109212518514
10210121,3848305375564010864
10210122,4675534372763856092
10210200,6879229272976847339
10210201,609685883440020156
10210202,4750891642890091356
10210210,14809631153643870360
10210211,11217036037928030708
10210212,10864630053586987367
10210220,825396503951202217
10210221,15870982829967264642
10210222,16800202824289533719
10211000,3565862270870270046
10211001,6702671962630788734
10211002,9752469337625835530
10211010,16231143456164072143
10211011,6344486980629447825
