input, output
02021101,6918771678684581259
02021102,16106147437240211035
02021110,16496806822502013714
02021111,17428104268235977932
02021112,2174857822027660897
02021120,3915371301527504214
02021121,10057776196402575006
02021122,4635516112175110738
02021200,7484800505231253517
02021201,5561143825598951338
02021202,17134729255619753044
02021210,7414965595025320911
02021211,1363294807061452658
02021212,16410014952235844511
02021220,9133943120213434679
02021221,4538336706452021685
02021222,13213933332595220090
02022000,18279027340232585778
02022001,8557211285712824949
02022002,13529158499271971427
02022010,7697061775417406171
02022011,9687102372507100123
02022012,12883139406725488572
02022020,17695933679872707990
02022021,12317854904531471130
02022022,17243442673872802791
02022100,18374849036150600512
02022101,15943210269384552632
02022102,15742646885389405104
02022110,16333176186225260444
02022111,1124539877691055239
02022112,418609719774053176
02022120,7799467696976656707
02022121,10745487015865356262
02022122,17400166513713865718
02022200,14341004988186066966
02022201,3754013080239643450
02022202,12713477567159143427
02022210,13346362113979163933
02022211,14847115218153970938
02022212,17418779596846065666
02022220,15792085547520191896
02022221,13144781195461282109
02022222,4447045555742079042
02100000,15159172799589042896
02100001,623909828098952978
02100002,6002520160357433918
02100010,5262501888018581125
02100011,4469700544781434164
02100012,6687766644926185470
02100020,14733763613895198635
02100021,3839741187574473488
02100022,14069684773132357560
02100100,18291200286211491226
02100101,8785744993706086058
02100102,15500817558454015805
02100110,906153351699133624
02100111,3599342485471562814
02100112,15597667217098369841
02100120,1204347977103932822
02100121,8612194496130725913
02100122,6707950348977052624
02100200,11760795763098807016
02100201,5261900083736543997
02100202,8087231365000869425
02100210,5424296228932139030
02100211,15549866557283466559
02100212,5261475110230638352
02100220,281171741905822042
02100221,4780607648940053745
02100222,10164173714654794069
02101000,4548955765289837246
02101001,15218253474613930322
02101002,13332793913078298698
02101010,11122823023522990816
02101011,6419981818688170946
02101012,1480863650986349808
02101020,13918875000886188179
02101021,797510063728860397
02101022,7287211640249573899
02101100,782132505530157166
02101101,11694880689250708478
02101102,4812927132804458431
02101110,2329829991260672260
02101111,11423825992824406672
02101112,5134026749242206997
02101120,11930529929985815243
02101121,16496497680871582902
02101122,8995160228084453171
02101200,9651730207549925507
02101201,5881443241722441639
02101202,18364061922387303932
02101210,5470377281538271825
02101211,18427858103086506823
02101212,17660868178978621530
02101220,2671971066613149425
02101221,14921276922406822487
02101222,480225794819182427
02102000,3614008495185586902
02102001,1185288378706249498
02102002,6586915412909060466
02102010,15885558951077545269
02102011,3754725878064081923
02102012,15114404924156288130
02102020,8374124643998131599
02102021,611345452133703133
02102022,11429734225923183126
02102100,1468282444783934144
02102101,13963849986690601645
02102102,7348291947880071121
02102110,3875028912471314782
02102111,8081862725275050895
02102112,1349492777818642508
02102120,1927161120126999860
02102121,4869170630958356795
02102122,15886225912938286672
02102200,5463439819586748364
02102201,9448019959552972288
02102202,18001202720873521478
02102210,10831023448351388224
02102211,4697146900001248218
02102212,4041541538911818988
02102220,1149879326994190212
02102221,4261289963314636208
02102222,13876420121343338101
02110000,15713814344892189056
02110001,11901856731218465826
02110002,1656733374473341452
02110010,4258262132701861786
02110011,17643328327797391083
02110012,3183718876842187239
02110020,5097226530351243407
02110021,18219185756081898430
02110022,6172457264129778176
02110100,1181722179358956713
02110101,1599707487930426786
02110102,2009594094589038291
02110110,14300374658454713559
02110111,15191907983583579468
02110112,3472487012548497993
02110120,6727229461497024756
02110121,437601547340312176
02110122,12889101998238237625
02110200,13828599092734330183
02110201,6329545355592154584
02110202,9437696897304599001
02110210,16933357235125190152
02110211,729718340399327091
02110212,6421421846318646425
02110220,11095209394251547241
02110221,1681020096413293768
02110222,575421466267529119
02111000,15213597835203992661
02111001,2004134583744408809
02111002,840775878980012621
02111010,17667440521014309602
02111011,10487899302779213966
02111012,1694096245418088876
02111020,4916017650894373027
02111021,8419341005339940184
02111022,12520731484493878156
02111100,6156854628690816480
02111101,18130592057409697637
02111102,6721370394511390497
02111110,7463942401422290164
02111111,15993582020647906060
02111112,5350724820827343818
02111120,17272515299552226602
02111121,1435660264939349763
02111122,15252623616312395865
02111200,17841952179973329074
02111201,5105013638286143799
02111202,9728052131933282792
02111210,13105553022197544038
02111211,8977593906022384896
02111212,4887049662391914615
02111220,13649043662710644428
02111221,13308429995397518716
02111222,9060083095686858626
02112000,13244162366553014877
02112001,5608022365414671869
02112002,4086046642156031154
02112010,579842428152259683
02112011,12286718830948696865
02112012,11745026415832388660
02112020,7047933773300877660
02112021,2623831537286986599
02112022,13318708266446656690
02112100,7032627413049173484
02112101,17669897952438494655
02112102,4643917691425420097
02112110,17171388152684119207
02112111,1155663051405260288
02112112,1279033263559714813
02112120,6204837073115654539
02112121,16101811077830703663
02112122,13656207432847163790
02112200,636617807169652412
02112201,12072159877852339760
02112202,15902519294840562524
02112210,16023642202602713754
02112211,2043505681352908892
02112212,12680951501274323249
02112220,814837498534879563
02112221,7659299901707281291
02112222,5989510770749856685
02120000,5111898273851231520
02120001,5066144430722446480
02120002,7708821891928759678
02120010,17467066515439392733
02120011,9105246800079274002
02120012,16731081603380021528
02120020,11961170058389598470
02120021,16635984363027417832
02120022,15271277785996692924
02120100,5434288909232172626
02120101,12350361280463804407
02120102,3700783487963667749
02120110,16079587482945323824
02120111,7589435386232595688
02120112,17015243981647624800
02120120,977988132374473496
02120121,16597707658938529757
02120122,17297168697272395065
02120200,7980596745106714644
02120201,11582152189530723711
02120202,1280222137958000416
02120210,1525818034097344125
02120211,17087031794774394141
02120212,664899368509698079
02120220,13695767796284729296
02120221,2004893707678928890
02120222,1925058861007716306
02121000,8005387252103706057
02121001,5929135045589989052
02121002,5435173880213213803
02121010,6133816025428050403
02121011,6632276929001883487
02121012,16405989044054895523
02121020,15251308448351949122
02121021,15439199350769237449
02121022,14745501673816298747
02121100,13575219035223542629
02121101,10032156763386666355
02121102,12029181881506677579
02121110,17449383732221871655
02121111,14861247298075529873
02121112,8366718731511976271
02121120,3561497486804676801
02121121,2546573260943466401
02121122,12080385570366377564
02121200,15281285284524802251
02121201,17283611485439995943
02121202,16491967362911142617
02121210,6800798557915672916
02121211,4154064257835876005
02121212,17548897213790870234
02121220,4211659948355501642
02121221,5284322557841504869
02121222,782371293168937349
02122000,5238174725545577332
02122001,12369560545480795745
02122002,17391498631964807525
02122010,5877324334801731969
02122011,9992749176228308977
02122012,14327800705004957375
02122020,2849188417431268908
02122021,17872552312710858226
02122022,14898447012894768996
02122100,15835939545148165173
02122101,7970450457900038044
02122102,4305649603027979901
02122110,11082628164590836278
02122111,15687008393754052114
02122112,3294962760402898000
02122120,13948031422753348367
02122121,2941960785605040802
02122122,14068493408076359869
02122200,17588690758437698094
02122201,18045719560122981301
02122202,12776988025552715423
02122210,2393321966015017314
02122211,10972418038481808617
02122212,3271058074107856330
02122220,11599988953138848959
02122221,17093288802283504391
02122222,7811977784170850748
02200000,14610900163419313085
02200001,14362387943308016352
02200002,6571093492840569500
02200010,6540751525820190762
02200011,11760794568494194867
02200012,10505023839749911964
02200020,8666424227994371835
02200021,12430993682730791094
02200022,14824990281490145964
02200100,18291583322519007025
02200101,2227890134804553963
02200102,13072098008466809049
02200110,17546967534503972231
02200111,4256669216613392150
02200112,9367246847859374333
02200120,1515363347787485408
02200121,17243009866868423733
02200122,1004737833119629251
02200200,16334826414535417409
02200201,12212549795021982846
02200202,9025826739120423426
02200210,9544614740875276489
02200211,8546548051546976673
02200212,7889453112407688076
02200220,6278725661562638182
02200221,12962272747314162864
02200222,6367947802722445550
02201000,9290742978974462909
02201001,561779779015639875
02201002,11114867064047454762
02201010,14048727386416539501
02201011,8157106750810811717
02201012,4402622656446984018
02201020,18102036146993075904
02201021,15853725141240382427
02201022,6463318223488176662
02201100,16339954857047486827
02201101,16782926366830258342
02201102,3293253624796848385
02201110,17171939527854674699
02201111,17114218280886615712
02201112,15482980804625917998
02201120,6202507812864622044
02201121,4337875241530793456
02201122,16020650386141256175
02201200,8701498390051353440
02201201,10120069936892087168
02201202,14239432243666621301
02201210,10405410267587954931
02201211,7125370323426530857
02201212,11235113485059315111
02201220,996679850653726714
02201221,8375138124668944314
02201222,3218317296138206947
02202000,3660505310476679126
02202001,5987833708745785562
02202002,1517369725584083903
02202010,2054488556275967749
02202011,144489832668666015
02202012,319169196688633831
02202020,11776865990808767884
02202021,10477419487123393706
02202022,2202247020182446421
02202100,10527346522944297069
02202101,16228658448958061386
02202102,15014039118309720007
02202110,12204219655540597088
02202111,1075589742437282759
02202112,8770931172266822848
02202120,8571990092121489665
02202121,1497513586200319288
02202122,4738471532628192408
02202200,3332768781862839499
02202201,485020111794157817
02202202,17571390378768284095
02202210,15961903676408312523
02202211,9077159557807496942
02202212,10324016692351271859
02202220,1082074850967969713
02202221,15766611065043754200
02202222,9503035691823813892
02210000,1239362909906338387
02210001,4834499966093996591
02210002,16264014625439397910
02210010,15182315433458729725
02210011,10590225913288802755
02210012,1088978418690802353
02210020,17618260491682235015
02210021,17524210904204336494
02210022,11209254263200085136
02210100,1561747677200062780
02210101,16312546268817165372
02210102,13640662368684000276
02210110,12053009360970944567
02210111,11647859385230493454
02210112,853660048718151653
02210120,17750942254451408211
02210121,6975309745506923830
02210122,2102786327185539077
02210200,2062850470698156909
02210201,14578166959180739313
02210202,17926245165815580854
02210210,15850435174638080815
02210211,13097419977060351223
02210212,15436881382953911076
02210220,18118549439290909377
02210221,14468237713336523280
02210222,6043825217267098862
02211000,7675762948330631630
02211001,6087981829374608742
02211002,15566764855065129421
02211010,14025128311278485979
02211011,9132341438935587431
02211012,12754354394040921465
02211020,7273000093124286967
02211021,6540107607981340654
02211022,5887978302718389947
02211100,9532727988456968799
02211101,8807777151647537025
02211102,8010194949410021919
02211110,2054016018522287685
02211111,4780738142956084769
02211112,192187265993109413
02211120,10807109760223591361
02211121,10098442180969903573
02211122,6131565088402330320
02211200,13907642167080615382
02211201,11355678513598578339
02211202,8189219533693871589
02211210,7551275330642830061
02211211,12965613307110404205
02211212,10287759505945944799
02211220,3944694134292801767
02211221,15970020750571463308
02211222,7748997894425657139
02212000,8213254287628879151
02212001,15081541789739441258
02212002,8768405698158335171
02212010,14247329680235193955
02212011,18207125907036865116
02212012,10214215924726538414
02212020,869485092218297834
02212021,332160556066895338
02212022,1779002859209857654
02212100,11888540399017780495
02212101,9466402049548873821
02212102,9023756374061572272
02212110,15473941232034616932
02212111,9108379113591553517
02212112,11933097518074072346
02212120,7998753918978565940
02212121,3254097121982087550
02212122,1175490694028982273
02212200,3847487926673740995
02212201,17324200617139054155
02212202,12903864298681494901
02212210,3717599555958048023
02212211,14328119616002741470
02212212,1489990188974301666
02212220,7581368859444694954
02212221,7469899210892738614
02212222,6430608150630561292
02220000,15139401493529974659
02220001,1030010151630892535
02220002,4362625805453851074
02220010,6487282585991745917
02220011,8682174313104241560
02220012,9577795708566894498
02220020,14363411900760360919
02220021,1968214561652275956
02220022,2510107401938133253
02220100,16572832381139428236
02220101,9056416160035513966
02220102,9737471514130681758
02220110,14199684192551496307
02220111,1052078606839035422
02220112,9823340510094245841
02220120,550278902282999418
02220121,14611292542606120615
02220122,15655066492297463742
02220200,3719459468709662764
02220201,4892921170398245564
02220202,17594773567950439857
02220210,592334385652236852
02220211,7004219171040387569
02220212,381064673301240140
02220220,8891056434084865969
02220221,14828152497213114520
02220222,230151421908152566
02221000,2360181359809038860
02221001,14395765815538048510
02221002,7451776818647140237
02221010,2766950410191712425
02221011,6638671013427832002
02221012,11828939820831928
02221020,10675309998146166881
02221021,14777423727351253296
02221022,13213208151294501183
02221100,1901498185096593903
02221101,2050915821213950878
02221102,14822495333247253941
02221110,8454079115105760213
02221111,3685864085950821287
02221112,4489924187956092259
02221120,2198046445391295902
02221121,10355616649731812292
02221122,10003168899037874446
02221200,8065119044148557614
02221201,16175065724844423372
02221202,14869370233432636901
02221210,8205187567763606517
02221211,17737990585895008721
02221212,12359858249797292703
02221220,16295420366711707367
02221221,2633046934337577570
02221222,9215503535024180091
02222000,3755832791998438156
02222001,12484772012164479373
02222002,10010389556853912013
02222010,11584808211223434689
02222011,9385522628145687930
02222012,13027138847504928530
02222020,10570676948206063111
02222021,4440314460177999018
02222022,16914368407855157389
02222100,10567850702406476461
02222101,18049882800470744978
02222102,16281111625069594395
02222110,13222470563660703688
02222111,11468224358836434606
02222112,916230607993728924
02222120,7056370464209016695
02222121,12808255040867763363
02222122,13305592301496399092
02222200,2355875081455848136
02222201,17586028650516707045
02222202,18045840641668007177
02222210,8026280720752906276
02222211,9312407161198995679
02222212,1949202855061684931
02222220,3163501772233101529
02222221,652445727470170319
02222222,17511553787011929571
10000000,9911771417775375520
10000001,15880578276595001831
10000002,5782218890620529984
10000010,5505217279961012470
10000011,17961943345773196699
10000012,3068875948388353645
10000020,10188546556589620061
10000021,10434482289609281529
10000022,13520159108788227690
10000100,15860453429358389525
10000101,3959163481832777475
10000102,17144677423231084341
10000110,9078364152618040405
10000111,2658201805053419911
10000112,18306363804292190411
10000120,10012455934709521831
10000121,17511555264042443060
10000122,11081828631077895502
10000200,8638671727848136015
10000201,10916529145839631713
10000202,9803624333453142801
10000210,6358216586302514481
10000211,3754409903085754074
10000212,10066924295405095645
10000220,1548000148727657580
10000221,14681874035541891621
10000222,16445393564657494615
10001000,9927762377693158183
10001001,15094653828324427290
10001002,13282221464949857913
10001010,8280759985551463933
10001011,5235024912575077463
10001012,2190671635585462134
10001020,655457788701942566
10001021,5261438996937351549
10001022,11839286010257838252
10001100,17830067039944040724
10001101,4646740261182337979
10001102,6489500523116702604
10001110,4081646185811878551
10001111,9176946504757169232
10001112,5769550610141503927
10001120,7175685514787142389
10001121,18116288555085102261
10001122,8185539281544458079
10001200,3623732126450441653
10001201,11957421436340877517
10001202,6148846627498696379
10001210,14390532022789022639
10001211,14545984818463217842
10001212,11009689665642246294
10001220,16758091581481548755
10001221,14769930716010874688
10001222,7205155101963975701
10002000,14125426570134753450
10002001,9375934632157465056
10002002,15879051509473711033
10002010,14995693746894209831
10002011,5005912979480554261
10002012,12911836373599662832
10002020,5179403059565648028
10002021,16295863179497083090
10002022,7917750595780352194
10002100,1529978002590277224
10002101,2375108570171268563
10002102,228686806556319240
10002110,5099250154410099095
10002111,4636402089101737811
10002112,12856274080425281376
10002120,4689355047419232388
10002121,12468591138595813695
10002122,12810756907165072135
10002200,14370211450912621378
10002201,7240869610152301547
10002202,63917885398109785
10002210,1737368904690384559
10002211,17696852058313656155
10002212,5261900466307660166
10002220,965502153807277828
10002221,16522552307556905223
10002222,17515757099650645057
10010000,14011642906422713165
10010001,2404026390799398632
10010002,8154491626047352501
10010010,10718892823474308222
10010011,13896650737948245300
10010012,16550276905123433583
10010020,5539078059861905191
10010021,7780831126161823158
10010022,2926387931959531751
10010100,14276044223969330825
10010101,5556399557109709435
10010102,6001268853817237030
10010110,5032032842162294992
10010111,1690314803183541729
10010112,15894799936178818879
10010120,319720019846813554
10010121,8689749520649866308
10010122,8290301456749219806
10010200,17522246656882229163
10010201,12508104616653159696
10010202,11894635237252837129
10010210,17172472972618544340
10010211,2842034908861525950
10010212,3932137883443053911
10010220,8410392836181426218
10010221,13255541335389250293
10010222,16693764684655920863
10011000,17476076587465711870
10011001,14172207563971404229
10011002,10697131456177947274
10011010,16200036085659582259
10011011,14531830953282369541
10011012,8201092482428961320
10011020,8014940266573068547
10011021,9513059119648588298
10011022,5275952423622743845
10011100,7793923306455231714
10011101,4345802621047528389
10011102,4077259598423620819
10011110,16734712459091233418
10011111,6109763550057469718
10011112,14279653754189866836
10011120,16712237647649375080
10011121,10353820484159538408
10011122,4667410886658628260
10011200,18040502939157844639
10011201,8617604806505326752
10011202,124009400017906483
10011210,5178865290330547564
10011211,10277459962441612817
10011212,12935878415418857890
10011220,7391690470426762081
10011221,2539828450162961334
10011222,11012649029996301698
10012000,1655970929000822091
10012001,10124230751938704560
10012002,9437302698718753403
10012010,16642235668299558003
10012011,5243647982395972036
10012012,9982014794871803274
10012020,3757760771792353887
10012021,3865867898283627753
10012022,2383275900206361148
10012100,14136051709313229985
10012101,12658322994052886175
10012102,178424464848292302
10012110,6234116949461807511
10012111,2109751855735415173
10012112,15668288646311544605
10012120,304030489354344016
10012121,2413513776131460625
10012122,10678470834660752563
10012200,6014764515241118890
10012201,15987011753250744196
10012202,2431031705726492058
10012210,10247005763831366288
10012211,12916328700101763520
10012212,6061804731126481180
10012220,17073520658111769869
10012221,5828444466531425417
10012222,4333222359774383387
10020000,8716219999595648743
10020001,17017896115482745476
10020002,10621030073961273526
10020010,5647394911453063074
10020011,614455048857204512
10020012,12622379011084168409
10020020,12046619590016617502
10020021,9005007844388493437
10020022,2153936685119205798
10020100,9699771899096869107
10020101,11610080620053094586
10020102,13300134550198803862
10020110,14127891388289341344
10020111,1194858569187410965
10020112,10380243161894575959
10020120,1758631039196259274
10020121,15953097249632930796
10020122,16613862761736934381
10020200,11150009815294944875
10020201,11470591804335538370
10020202,3934815716682302978
10020210,9550413271345067196
10020211,14117958772828279366
10020212,14825145921679634614
10020220,2284250196602628727
10020221,9719859447111664854
10020222,10562780687289087178
10021000,4749921090872777116
10021001,15083063665115315589
10021002,16597654727827528938
10021010,3959059562558822014
10021011,4266698459652367094
10021012,17118251566539417859
10021020,4214513335770670511
10021021,12636902442578902547
10021022,3762745097395511744
10021100,17908000800333604521
10021101,5543584335115618298
10021102,6827442388137609409
10021110,16477371512951742712
10021111,11709911726671725769
10021112,9271651733239714733
10021120,5246980177809272622
10021121,8789913741299426609
10021122,9321057497658769107
10021200,792203744627981543
10021201,18101837758181668056
10021202,4056200945275912318
10021210,12423320861672783375
10021211,6582642245936703143
10021212,17010082542768095070
10021220,9953268203720080802
10021221,18373207691136911085
10021222,7783258775762530606
10022000,1403271183775586477
10022001,11918744849880706170
10022002,4419346677736818412
10022010,7777859803590652174
10022011,9716514741813756978
10022012,403752622240038484
10022020,15410314411271921375
10022021,4718137861134484038
10022022,17893431239384146224
10022100,15665019773893568304
10022101,13402827098322215649
10022102,11829703616094063105
10022110,3513264896317922832
10022111,8495967810325513075
10022112,14422514693608887312
10022120,5413537296007923758
10022121,4018743589372446725
10022122,4418528065981422353
10022200,2131829387134391642
10022201,12833673416054360877
10022202,11020543329767283666
10022210,17624352680122757185
10022211,8381640326866499873
10022212,10816278544003873507
10022220,4194688015597050397
10022221,4517473164072732945
10022222,2251656819695998886
10100000,10065015807055643047
10100001,363864524812882586
10100002,9980644023348605220
10100010,5446249803404940778
10100011,1308943063920772122
10100012,6006944906684521137
10100020,3800656617958843214
10100021,6202470291885939190
10100022,8827612055996084375
10100100,4513213176170047787
10100101,6773410094684444205
10100102,5092853480932074274
10100110,18114010925127483540
10100111,14072179141481731931
10100112,3768438344849034827
10100120,5189354734941313225
10100121,6441878300118917962
10100122,11904864390168286067
10100200,15402849668247431222
10100201,7678804480308876634
10100202,7899064788570477371
10100210,4052504475401322300
10100211,6238183059582889987
10100212,10362741499680914636
10100220,15702663974081813445
10100221,13603457250439916766
10100222,12623388597028716094
10101000,15736244381009820792
10101001,12654953256896659265
10101002,12751679136309361415
10101010,3816717689421790906
10101011,13372243019109634657
10101012,16119852898862148929
10101020,5318669579761268737
10101021,15629792792895866223
10101022,5768439851013119853
10101100,11244831167951013014
10101101,2416843894917032870
10101102,5070477572721477601
10101110,4906380310697011861
10101111,15804580835924163664
10101112,9517749751474813827
10101120,18377179255068921654
10101121,10020231935481253670
10101122,13321865280779060040
10101200,9330034908780439963
10101201,12766290585793271490
10101202,11326070756419329371
10101210,768406522705424096
10101211,14625735455542559445
10101212,8753721095597513678
10101220,14386570008183750840
10101221,10250859478655219482
10101222,18239200058670376188
10102000,6855542971972646429
10102001,14227264264878365979
10102002,12779914410059041644
10102010,1494558088330983485
10102011,9338883284256594486
10102012,8639809875373774658
10102020,3938558497348924907
10102021,15040084127303633527
10102022,12836652290788681049
10102100,1846837236348991439
10102101,3285332729238317622
10102102,7492207617903906106
10102110,13517600381547028850
10102111,11149230971223147419
10102112,489421034702209077
10102120,9849949222963261948
10102121,13190712437060159267
10102122,13912936075090658588
10102200,13661173669560856940
10102201,6053044480142481512
10102202,12636749245354314575
10102210,12944697718551839200
10102211,2921141596491911526
10102212,15318512103523451642
10102220,909270689625007255
10102221,16073730673670465451
10102222,6249803742466504654
10110000,6707834938332844450
10110001,13213457626325151871
10110002,6378512864679240984
10110010,5398156512651388497
10110011,2166978278337777168
10110012,15719178515114251763
10110020,5658002920616336949
10110021,16262449859314149124
10110022,7993515639544923752
10110100,8414532682149740523
10110101,18440972727625824396
10110102,4257944597679221160
10110110,13193356630277027982
10110111,13139163882800812589
10110112,18060367012758773482
10110120,18241042157827999309
10110121,18356103414058051916
10110122,12690375113857649297
10110200,9369631164198524922
10110201,10323865924550319663
10110202,17636183031088205091
10110210,6530572510453323218
10110211,3788974605407387551
10110212,5174168228068172836
10110220,13643044964258749455
10110221,6194084693226548937
10110222,8290563564025814292
10111000,10597781009002188765
10111001,13093153923152956319
10111002,14070551195509903966
10111010,3334385088937583683
10111011,13175402598483132197
10111012,4460173965617864869
10111020,10652200483844155307
10111021,10524471144067252508
10111022,1717205872769313418
10111100,7902674802782456559
10111101,10069181671157104230
10111102,8839471575082338518
10111110,14753379608241443254
10111111,2779038269561144742
10111112,12777370364022968051
10111120,1745387176316905599
10111121,9102738292670784493
10111122,10518436135139865707
10111200,13872448392531675381
10111201,15240085935013763060
10111202,11825041817062638576
10111210,7877873995095678172
10111211,6696948017907618180
10111212,6512767059833069029
10111220,9896842140537536347
10111221,1358607090362762410
10111222,3501688538514782740
10112000,4676425442537991110
10112001,7086858947866344565
10112002,12540912970153060401
10112010,14903148342712840361
10112011,16664946355129307477
10112012,13186548756531484005
10112020,7779080506187580858
10112021,1736022683254057604
10112022,509424271946022284
10112100,1813662543051778948
10112101,16861999374399227847
10112102,92994205155622084
10112110,12414065545944852164
10112111,14391281397950922638
10112112,8249005808862256191
10112120,4161616526581613269
10112121,15407263667658581229
10112122,4696955087249202232
10112200,5549474560478382810
10112201,17557087235641389976
10112202,14640614283729877974
10112210,11233139394788034660
10112211,662507341682352040
10112212,1575913490140313532
10112220,8748748393399103069
10112221,9663579569649747897
10112222,14276909005523226633
10120000,7384048401177263830
10120001,14843142987535260356
10120002,14486502528783366148
10120010,5878135647010874206
10120011,16600251377908025577
10120012,15001984045253381897
10120020,17013893417800507067
10120021,147696511871482894
10120022,6439312138653895041
10120100,9813118839146259399
10120101,316039743793353440
10120102,16083532307924861141
10120110,2484014915044170487
10120111,15199608560319295186
10120112,4796165811209767588
10120120,5863321014593407874
10120121,8604249547312490425
10120122,954162182850063622
10120200,7899829016018552520
10120201,15673539077649616227
10120202,4672074538072987462
10120210,8201852400393871744
10120211,12448370671658926877
10120212,15289618892900878570
10120220,2209678331059921946
10120221,3490769531532154141
10120222,9034458623443464783
10121000,11871024610096144362
10121001,9272683833513785235
10121002,2588712045078172110
10121010,14544530421634535733
10121011,11237520378721902324
10121012,18379029067066634613
10121020,522207341360257835
10121021,15777814100474643883
10121022,1873402358930878171
10121100,1948787357026440162
10121101,6398230922576436227
10121102,7310241615405373946
10121110,2519561856926565088
10121111,13929103690489667948
10121112,18253676945486619903
10121120,12549194279102634477
10121121,612534345352334453
10121122,14000570941876520706
10121200,8480241748793508559
10121201,1657655015093613331
10121202,11020616836639488702
10121210,14800770777776067613
10121211,11277526555006515726
10121212,12041208389542971145
10121220,14601612161780647178
10121221,7928926383450744955
10121222,8403326850378767169
10122000,4314728191987061447
10122001,3107791492388525525
10122002,5230607343820283784
10122010,15343917130172947227
10122011,13371416800138606067
10122012,8637929551355475990
10122020,300511555830276962
10122021,674130899512605512
10122022,11775714718895096631
10122100,3474488906132696302
10122101,16423008367694309063
10122102,1500322529413099712
10122110,13688271081475889201
10122111,15977091643289094951
10122112,16296251941533931141
10122120,5678384340885624104
10122121,17231193926240955487
10122122,822126269048252301
10122200,4990106595686057251
10122201,13168700799162253566
10122202,8130950933674328119
10122210,17122936810263324719
10122211,6067776034525179940
10122212,16986237978997721186
10122220,16868748917548888887
10122221,15069077125525780574
10122222,12193817434060981346
10200000,13817669295189123275
10200001,3068155267083330083
10200002,7827181597273519070
10200010,6078686364456853985
10200011,6609163787131145536
10200012,8169010269006160286
10200020,10915393544972615446
10200021,14387486318352681241
10200022,350709460573302458
10200100,18011287919307674865
10200101,21850024208491071
10200102,17016097888383135184
10200110,4869234210614807140
10200111,17811737605355873276
10200112,5515955277037680465
10200120,9102753721831071998
10200121,5502684000002644458
10200122,14383719896011628556
10200200,14773608319896664842
10200201,17296392458460272783
10200202,1250270881191709784
10200210,1607076343282895888
10200211,5264867143569702619
10200212,17065015164712577176
10200220,4905824116794897551
10200221,10529049658843023522
10200222,2734535595986666910
10201000,10402828404494321624
10201001,1612664147816606847
10201002,17384111279722134626
10201010,869112509208490688
10201011,8889216826114804302
10201012,5684437287345271865
10201020,6277734750674232630
10201021,7085255686810068751
10201022,17454211951540826656
10201100,6724637562342467533
10201101,14533227072761419003
10201102,8773523404895063060
10201110,7512557719947100605
10201111,514029969283141595
10201112,8661512421711310201
10201120,3010768295146745951
10201121,9821181411251181516
10201122,16769235122860898307
10201200,5676193036606856966
10201201,10475422085433443277
10201202,15893079525794404802
10201210,13728746194424059939
10201211,10259657508583268847
10201212,1528311570024779313
10201220,17709412301850014760
10201221,9186112043359997040
10201222,17338129777552457815
10202000,11564080063614801995
10202001,15808851682889746518
10202002,6143555911030327458
10202010,10239355904646723184
10202011,17156530948627130791
10202012,884777543502505597
10202020,1149978239317019622
10202021,13792868078959659503
10202022,13982830536026344749
10202100,2438341220393890964
10202101,15387015536729422053
10202102,8737680865259043215
10202110,10270144979577309476
10202111,2478196650382731272
10202112,9587238556747636880
10202120,11539972305554335601
10202121,2965631630717337117
10202122,14640421186954625423
10202200,11803984158804008779
10202201,17830419649705384248
10202202,1808819207077823208
10202210,11335134973556300602
10202211,8737459506592703451
10202212,9426154017885464888
10202220,17130630592741007583
10202221,3113070970454394770
10202222,7453582763898354546
10210000,15524781328857425391
10210001,9136417391867550561
10210002,9703099946351760369
10210010,4875878531919990114
10210011,17064050762080578987
10210012,11503892905669565283
10210020,12100143889742971247
10210021,11326360181415006838
10210022,14349347084985582389
10210100,13544877603539583524
10210101,11793833224902765075
10210102,15366557994146895099
10210110,7326621735422980956
10210111,9522058412491842539
10210112,2582790055541043066
10210120,17266322918938690969
10210121,18272580229236251864
10210122,2709327246476939268
10210200,1537547801064509669
10210201,7737474802335490193
10210202,12549271876874936064
10210210,8204781551838441934
10210211,15912801719776103452
10210212,618993949720010305
10210220,17313080533432339385
10210221,264845142372615012
10210222,10507439015506564187
10211000,7246262046978660836
10211001,12363652723774814113
10211002,6437096819791859115
10211010,3686799602111876657
10211011,16333324401021237603
10211012,12928749879694151332
10211020,13443937218816564393
10211021,5454047640992110795
10211022,9902065137225888831
10211100,14299592129754726433
10211101,4823540483441547043
10211102,17490688617970889563
10211110,601741705213593904
10211111,17870210585566694936
10211112,11336750788567214036
10211120,3336636448833149543
10211121,12802159312373824671
10211122,1271985606420611699
10211200,14509603426940191433
10211201,3381711347008287454
10211202,350817205816696774
10211210,15654504808875700559
10211211,8529958474078059527
10211212,4601963720293461772
10211220,9051517106905994951
10211221,9838127445893935711
10211222,18108884923254891579
10212000,12485942622765672649
10212001,17137073207633740627
10212002,13256917374265172302
10212010,1016804618338100258
10212011,12598469853691036994
10212012,5865044699433653803
10212020,9217499611320252410
10212021,3892667306000607392
10212022,15317520995812115929
10212100,10261375125308979111
10212101,7462581103381473401
10212102,2512880219107992792
10212110,11819996776067265128
10212111,15288416346614819793
10212112,7950454457438676496
10212120,6966090495404359958
10212121,9726520301738201262
10212122,6437748500095752224
10212200,10955545838745653726
10212201,15363468323634926998
10212202,1146200080105777188
