input, output
02002221,2918528914768057523
02002222,15847308910130063847
02010000,16677470955094775782
02010001,1210663561973840155
02010002,282759085024801982
02010010,6233978764419884279
02010011,17754495911463392783
02010012,213955048633774651
02010020,18212515427621140844
02010021,4575701299976629838
02010022,11602617131957533355
02010100,8878025779221303927
02010101,315170158380526500
02010102,867004634537728793
02010110,9124574394666591604
02010111,3082554097409276158
02010112,8333780952941775878
02010120,966752237354253077
02010121,8657713113668096181
02010122,5334260150400425587
02010200,7459878515932228738
02010201,8751566065818566195
02010202,9121702399871672332
02010210,11254589819186800866
02010211,7138708316242119314
02010212,804835172071197641
02010220,10686788066255812071
02010221,7075752156409819796
02010222,18085847840915265518
02011000,3036318142001464711
02011001,15862065189920382040
02011002,17861536345183267174
02011010,4976340489278337016
02011011,1972363356181120350
02011012,8991535490685535656
02011020,8520232302922359464
02011021,18320922617100364765
02011022,6003345758211224663
02011100,6120016231626599544
02011101,8200747165968697910
02011102,10236108218458119932
02011110,11956323882339426055
02011111,12496572295984212217
02011112,1473957641261523684
02011120,14409917911215798624
02011121,4552934509103761056
02011122,1579175896912978939
02011200,6783763937103880315
02011201,9480347491921446261
02011202,7427275698731037881
02011210,5716967518135555331
02011211,16921668392714877973
02011212,1006564362504864161
02011220,5721102014879475925
02011221,752484994200015666
02011222,12526567905089707184
02012000,17005963590320018318
02012001,17192359001290368730
02012002,9896328820139312711
02012010,5622536600307089030
02012011,261165192305831921
02012012,701881773430790107
02012020,10760724023390116414
02012021,1616590701689853653
02012022,4619600048855677461
02012100,9108703924615840591
02012101,2958013460197524206
02012102,3281107698574963012
02012110,4338368743398661219
02012111,328600048243517497
02012112,270208370560271301
02012120,18280673327944966381
02012121,1466197529181973826
02012122,15769144868640708425
02012200,1986836721806882959
02012201,12567178327787507544
02012202,12581557104037523095
02012210,3823113491807109111
02012211,17686680881715888837
02012212,3186264496822893618
02012220,4510069291735625124
02012221,5862920970502664541
02012222,8086652739834254982
02020000,1297646413613376881
02020001,11108447699460415351
02020002,10299253696970466113
02020010,7479688107960237127
02020011,2056903956017631378
02020012,9927138316322475163
02020020,10533334293068451872
02020021,15658011076606559487
02020022,8148064481386758768
02020100,6955760176744695653
02020101,6943201561775889779
02020102,10215440327245561575
02020110,14081734318231183195
02020111,11402855320467477747
02020112,5535079190046042144
02020120,18118985100912473236
02020121,147223968602063642
02020122,1433917742955714888
02020200,1142402869086816978
02020201,11010505750676441211
02020202,13434777475427066623
02020210,5897764513980681562
02020211,9655664768718475382
02020212,15794612942727171620
02020220,13235400364835502444
02020221,11196561368520652122
02020222,17919698915006703384
02021000,9147353188708192233
02021001,15731831926775725346
02021002,723011317540538074
02021010,3457585284790097263
02021011,10272480915463614362
02021012,5394423940325308102
02021020,7522581474889162676
02021021,7432116184582930867
02021022,3992892426806640718
02021100,14931737889107023311
02021101,11527972395024970358
02021102,2340596636469340582
02021110,1949937251207537903
02021111,1018639805473573685
02021112,16271886251681890720
02021120,14531372772182047403
02021121,8388967877306976611
02021122,13811227961534440879
02021200,10961943568478298100
02021201,12885600248110600279
02021202,1312014818089798573
02021210,11031778478684230706
02021211,17083449266648098959
02021212,2036729121473707106
02021220,9312800953496116938
02021221,13908407367257529932
02021222,5232810741114331527
02022000,167716733476965839
02022001,9889532787996726668
02022002,4917585574437580190
02022010,10749682298292145446
02022011,8759641701202451494
02022012,5563604666984063045
02022020,750810393836843627
02022021,6128889169178080487
02022022,1203301399836748826
02022100,71895037558951105
02022101,2503533804324998985
02022102,2704097188320146513
02022110,2113567887484291173
02022111,17322204196018496378
02022112,18028134353935498441
02022120,10647276376732894910
02022121,7701257057844195355
02022122,1046577559995685899
02022200,4105739085523484651
02022201,14692730993469908167
02022202,5733266506550408190
02022210,5100381959730387684
02022211,3599628855555580679
02022212,1027964476863485951
02022220,2654658526189359721
02022221,5301962878248269508
02022222,13999698517967472575
02100000,3287571274120508721
02100001,17822834245610598639
02100002,12444223913352117699
02100010,13184242185690970492
02100011,13977043528928117453
02100012,11758977428783366147
02100020,3712980459814352982
02100021,14607002886135078129
02100022,4377059300577194057
02100100,155543787498060391
02100101,9660999080003465559
02100102,2945926515255535812
02100110,17540590722010417993
02100111,14847401588237988803
02100112,2849076856611181776
02100120,17242396096605618795
02100121,9834549577578825704
02100122,11738793724732498993
02100200,6685948310610744601
02100201,13184843989973007620
02100202,10359512708708682192
02100210,13022447844777412587
02100211,2896877516426085058
02100212,13185268963478913265
02100220,18165572331803729575
02100221,13666136424769497872
02100222,8282570359054757548
02101000,13897788308419714371
02101001,3228490599095621295
02101002,5113950160631252919
02101010,7323921050186560801
02101011,12026762255021380671
02101012,16965880422723201809
02101020,4527869072823363438
02101021,17649234009980691220
02101022,11159532433459977718
02101100,17664611568179394451
02101101,6751863384458843139
02101102,13633816940905093186
02101110,16116914082448879357
02101111,7022918080885144945
02101112,13312717324467344620
02101120,6516214143723736374
02101121,1950246392837968715
02101122,9451583845625098446
02101200,8795013866159626110
02101201,12565300831987109978
02101202,82682151322247685
02101210,12976366792171279792
02101211,18885970623044794
02101212,785875894730930087
02101220,15774773007096402192
02101221,3525467151302729130
02101222,17966518278890369190
02102000,14832735578523964715
02102001,17261455695003302119
02102002,11859828660800491151
02102010,2561185122632006348
02102011,14692018195645469694
02102012,3332339149553263487
02102020,10072619429711420018
02102021,17835398621575848484
02102022,7017009847786368491
02102100,16978461628925617473
02102101,4482894087018949972
02102102,11098452125829480496
02102110,14571715161238236835
02102111,10364881348434500722
02102112,17097251295890909109
02102120,16519582953582551757
02102121,13577573442751194822
02102122,2560518160771264945
02102200,12983304254122803253
02102201,8998724114156579329
02102202,445541352836030139
02102210,7615720625358163393
02102211,13749597173708303399
02102212,14405202534797732629
02102220,17296864746715361405
02102221,14185454110394915409
02102222,4570323952366213516
02110000,2732929728817362561
02110001,6544887342491085791
02110002,16790010699236210165
02110010,14188481941007689831
02110011,803415745912160534
02110012,15263025196867364378
02110020,13349517543358308210
02110021,227558317627653187
02110022,12274286809579773441
02110100,17265021894350594904
02110101,16847036585779124831
02110102,16437149979120513326
02110110,4146369415254838058
02110111,3254836090125972149
02110112,14974257061161053624
02110120,11719514612212526861
02110121,18009142526369239441
02110122,5557642075471313992
02110200,4618144980975221434
02110201,12117198718117397033
02110202,9009047176404952616
02110210,1513386838584361465
02110211,17717025733310224526
02110212,12025322227390905192
02110220,7351534679458004376
02110221,16765723977296257849
02110222,17871322607442022498
02111000,3233146238505558956
02111001,16442609489965142808
02111002,17605968194729538996
02111010,779303552695242015
02111011,7958844770930337651
02111012,16752647828291462741
02111020,13530726422815178590
02111021,10027403068369611433
02111022,5926012589215673461
02111100,12289889445018735137
02111101,316152016299853980
02111102,11725373679198161120
02111110,10982801672287261453
02111111,2453162053061645557
02111112,13096019252882207799
02111120,1174228774157325015
02111121,17011083808770201854
02111122,3194120457397155752
02111200,604791893736222543
02111201,13341730435423407818
02111202,8718691941776268825
02111210,5341191051512007579
02111211,9469150167687166721
02111212,13559694411317637002
02111220,4797700410998907189
02111221,5138314078312032901
02111222,9386660978022692991
02112000,5202581707156536740
02112001,12838721708294879748
02112002,14360697431553520463
02112010,17866901645557291934
02112011,6160025242760854752
02112012,6701717657877162957
02112020,11398810300408673957
02112021,15822912536422565018
02112022,5128035807262894927
02112100,11414116660660378133
02112101,776846121271056962
02112102,13802826382284131520
02112110,1275355921025432410
02112111,17291081022304291329
02112112,17167710810149836804
02112120,12241907000593897078
02112121,2344932995878847954
02112122,4790536640862387827
02112200,17810126266539899205
02112201,6374584195857211857
02112202,2544224778868989093
02112210,2423101871106837863
02112211,16403238392356642725
02112212,5765792572435228368
02112220,17631906575174672054
02112221,10787444172002270326
02112222,12457233302959694932
02120000,13334845799858320097
02120001,13380599642987105137
02120002,10737922181780791939
02120010,979677558270158884
02120011,9341497273630277615
02120012,1715662470329530089
02120020,6485574015319953147
02120021,1810759710682133785
02120022,3175466287712858693
02120100,13012455164477378991
02120101,6096382793245747210
02120102,14745960585745883868
02120110,2367156590764227793
02120111,10857308687476955929
02120112,1431500092061926817
02120120,17468755941335078121
02120121,1849036414771021860
02120122,1149575376437156552
02120200,10466147328602836973
02120201,6864591884178827906
02120202,17166521935751551201
02120210,16920926039612207492
02120211,1359712278935157476
02120212,17781844705199853538
02120220,4750976277424822321
02120221,16441850366030622727
02120222,16521685212701835311
02121000,10441356821605845560
02121001,12517609028119562565
02121002,13011570193496337814
02121010,12312928048281501214
02121011,11814467144707668130
02121012,2040755029654656094
02121020,3195435625357602495
02121021,3007544722940314168
02121022,3701242399893252870
02121100,4871525038486008988
02121101,8414587310322885262
02121102,6417562192202874038
02121110,997360341487679962
02121111,3585496775634021744
02121112,10080025342197575346
02121120,14885246586904874816
02121121,15900170812766085216
02121122,6366358503343174053
02121200,3165458789184749366
02121201,1163132588269555674
02121202,1954776710798409000
02121210,11645945515793878701
02121211,14292679815873675612
02121212,897846859918681383
02121220,14235084125354049975
02121221,13162421515868046748
02121222,17664372780540614268
02122000,13208569348163974285
02122001,6077183528228755872
02122002,1055245441744744092
02122010,12569419738907819648
02122011,8453994897481242640
02122012,4118943368704594242
02122020,15597555656278282709
02122021,574191760998693391
02122022,3548297060814782621
02122100,2610804528561386444
02122101,10476293615809513573
02122102,14141094470681571716
02122110,7364115909118715339
02122111,2759735679955499503
02122112,15151781313306653617
02122120,4498712650956203250
02122121,15504783288104510815
02122122,4378250665633191748
02122200,858053315271853523
02122201,401024513586570316
02122202,5669756048156836194
02122210,16053422107694534303
02122211,7474326035227743000
02122212,15175685999601695287
02122220,6846755120570702658
02122221,1353455271426047226
02122222,10634766289538700869
02200000,3835843910290238532
02200001,4084356130401535265
02200002,11875650580868982117
02200010,11905992547889360855
02200011,6685949505215356750
02200012,7941720233959639653
02200020,9780319845715179782
02200021,6015750390978760523
02200022,3621753792219405653
02200100,155160751190544592
02200101,16218853938904997654
02200102,5374646065242742568
02200110,899776539205579386
02200111,14190074857096159467
02200112,9079497225850177284
02200120,16931380725922066209
02200121,1203734206841127884
02200122,17442006240589922366
02200200,2111917659174134208
02200201,6234194278687568771
02200202,9420917334589128191
02200210,8902129332834275128
02200211,9900196022162574944
02200212,10557290961301863541
02200220,12168018412146913435
02200221,5484471326395388753
02200222,12078796270987106067
02201000,9156001094735088708
02201001,17884964294693911742
02201002,7331877009662096855
02201010,4398016687293012116
02201011,10289637322898739900
02201012,14044121417262567599
02201020,344707926716475713
02201021,2593018932469169190
02201022,11983425850221374955
02201100,2106789216662064790
02201101,1663817706879293275
02201102,15153490448912703232
02201110,1274804545854876918
02201111,1332525792822935905
02201112,2963763269083633619
02201120,12244236260844929573
02201121,14108868832178758161
02201122,2426093687568295442
02201200,9745245683658198177
02201201,8326674136817464449
02201202,4207311830042930316
02201210,8041333806121596686
02201211,11321373750283020760
02201212,7211630588650236506
02201220,17450064223055824903
02201221,10071605949040607303
02201222,15228426777571344670
02202000,14786238763232872491
02202001,12458910364963766055
02202002,16929374348125467714
02202010,16392255517433583868
02202011,18302254241040885602
02202012,18127574877020917786
02202020,6669878082900783733
02202021,7969324586586157911
02202022,16244497053527105196
02202100,7919397550765254548
02202101,2218085624751490231
02202102,3432704955399831610
02202110,6242524418168954529
02202111,17371154331272268858
02202112,9675812901442728769
02202120,9874753981588061952
02202121,16949230487509232329
02202122,13708272541081359209
02202200,15113975291846712118
02202201,17961723961915393800
02202202,875353694941267522
02202210,2484840397301239094
02202211,9369584515902054675
02202212,8122727381358279758
02202220,17364669222741581904
02202221,2680133008665797417
02202222,8943708381885737725
02210000,17207381163803213230
02210001,13612244107615555026
02210002,2182729448270153707
02210010,3264428640250821892
02210011,7856518160420748862
02210012,17357765655018749264
02210020,828483582027316602
02210021,922533169505215123
02210022,7237489810509466481
02210100,16884996396509488837
02210101,2134197804892386245
02210102,4806081705025551341
02210110,6393734712738607050
02210111,6798884688479058163
02210112,17593084024991399964
02210120,695801819258143406
02210121,11471434328202627787
02210122,16343957746524012540
02210200,16383893603011394708
02210201,3868577114528812304
02210202,520498907893970763
02210210,2596308899071470802
02210211,5349324096649200394
02210212,3009862690755640541
02210220,328194634418642240
02210221,3978506360373028337
02210222,12402918856442452755
02211000,10770981125378919987
02211001,12358762244334942875
02211002,2879979218644422196
02211010,4421615762431065638
02211011,9314402634773964186
02211012,5692389679668630152
02211020,11173743980585264650
02211021,11906636465728210963
02211022,12558765770991161670
02211100,8914016085252582818
02211101,9638966922062014592
02211102,10436549124299529698
02211110,16392728055187263932
02211111,13666005930753466848
02211112,18254556807716442204
02211120,7639634313485960256
02211121,8348301892739648044
02211122,12315178985307221297
02211200,4539101906628936235
02211201,7091065560110973278
02211202,10257524540015680028
02211210,10895468743066721556
02211211,5481130766599147412
02211212,8158984567763606818
02211220,14502049939416749850
02211221,2476723323138088309
02211222,10697746179283894478
02212000,10233489786080672466
02212001,3365202283970110359
02212002,9678338375551216446
02212010,4199414393474357662
02212011,239618166672686501
02212012,8232528148983013203
02212020,17577258981491253783
02212021,18114583517642656279
02212022,16667741214499693963
02212100,6558203674691771122
02212101,8980342024160677796
02212102,9422987699647979345
02212110,2972802841674934685
02212111,9338364960117998100
02212112,6513646555635479271
02212120,10447990154730985677
02212121,15192646951727464067
02212122,17271253379680569344
02212200,14599256147035810622
02212201,1122543456570497462
02212202,5542879775028056716
02212210,14729144517751503594
02212211,4118624457706810147
02212212,16956753884735249951
02212220,10865375214264856663
02212221,10976844862816813003
02212222,12016135923078990325
02220000,3307342580179576958
02220001,17416733922078659082
02220002,14084118268255700543
02220010,11959461487717805700
02220011,9764569760605310057
02220012,8868948365142657119
02220020,4083332172949190698
02220021,16478529512057275661
02220022,15936636671771418364
02220100,1873911692570123381
02220101,9390327913674037651
02220102,8709272559578869859
02220110,4247059881158055310
02220111,17394665466870516195
02220112,8623403563615305776
02220120,17896465171426552199
02220121,3835451531103431002
02220122,2791677581412087875
02220200,14727284604999888853
02220201,13553822903311306053
02220202,851970505759111760
02220210,17854409688057314765
02220211,11442524902669164048
02220212,18065679400408311477
02220220,9555687639624685648
02220221,3618591576496437097
02220222,18216592651801399051
02221000,16086562713900512757
02221001,4050978258171503107
02221002,10994967255062411380
02221010,15679793663517839192
02221011,11808073060281719615
02221012,18434915133888719689
02221020,7771434075563384736
02221021,3669320346358298321
02221022,5233535922415050434
02221100,16545245888612957714
02221101,16395828252495600739
02221102,3624248740462297676
02221110,9992664958603791404
02221111,14760879987758730330
02221112,13956819885753459358
02221120,16248697628318255715
02221121,8091127423977739325
02221122,8443575174671677171
02221200,10381625029560994003
02221201,2271678348865128245
02221202,3577373840276914716
02221210,10241556505945945100
02221211,708753487814542896
02221212,6086885823912258914
02221220,2151323706997844250
02221221,15813697139371974047
02221222,9231240538685371526
02222000,14690911281711113461
02222001,5961972061545072244
02222002,8436354516855639604
02222010,6861935862486116928
02222011,9061221445563863687
02222012,5419605226204623087
02222020,7876067125503488506
02222021,14006429613531552599
02222022,1532375665854394228
02222100,7878893371303075156
02222101,396861273238806639
02222102,2165632448639957222
02222110,5224273510048847929
02222111,6978519714873117011
02222112,17530513465715822693
02222120,11390373609500534922
02222121,5638489032841788254
02222122,5141151772213152525
02222200,16090868992253703481
02222201,860715423192844572
02222202,400903432041544440
02222210,10420463352956645341
02222211,9134336912510555938
02222212,16497541218647866686
02222220,15283242301476450088
02222221,17794298346239381298
02222222,935190286697622046
10000000,8534972655934176096
10000001,2566165797114549785
10000002,12664525183089021632
10000010,12941526793748539146
10000011,484800727936354917
10000012,15377868125321197971
10000020,8258197517119931555
10000021,8012261784100270087
10000022,4926584964921323926
10000100,2586290644351162091
10000101,14487580591876774141
10000102,1302066650478467275
10000110,9368379921091511211
10000111,15788542268656131705
10000112,140380269417361205
10000120,8434288139000029785
10000121,935188809667108556
10000122,7364915442631656114
10000200,9808072345861415601
10000201,7530214927869919903
10000202,8643119740256408815
10000210,12088527487407037135
10000211,14692334170623797542
10000212,8379819778304455971
10000220,16898743924981894036
10000221,3764870038167659995
10000222,2001350509052057001
10001000,8518981696016393433
10001001,3352090245385124326
10001002,5164522608759693703
10001010,10165984088158087683
10001011,13211719161134474153
10001012,16256072438124089482
10001020,17791286285007609050
10001021,13185305076772200067
10001022,6607458063451713364
10001100,616677033765510892
10001101,13800003812527213637
10001102,11957243550592849012
10001110,14365097887897673065
10001111,9269797568952382384
10001112,12677193463568047689
10001120,11271058558922409227
10001121,330455518624449355
10001122,10261204792165093537
10001200,14823011947259109963
10001201,6489322637368674099
10001202,12297897446210855237
10001210,4056212050920528977
10001211,3900759255246333774
10001212,7437054408067305322
10001220,1688652492228002861
10001221,3676813357698676928
10001222,11241588971745575915
10002000,4321317503574798166
10002001,9070809441552086560
10002002,2567692564235840583
10002010,3451050326815341785
10002011,13440831094228997355
10002012,5534907700109888784
10002020,13267341014143903588
10002021,2150880894212468526
10002022,10528993477929199422
10002100,16916766071119274392
10002101,16071635503538283053
10002102,18218057267153232376
10002110,13347493919299452521
10002111,13810341984607813805
10002112,5590469993284270240
10002120,13757389026290319228
10002121,5978152935113737921
10002122,5635987166544479481
10002200,4076532622796930238
10002201,11205874463557250069
10002202,18382826188311441831
10002210,16709375169019167057
10002211,749892015395895461
10002212,13184843607401891450
10002220,17481241919902273788
10002221,1924191766152646393
10002222,930986974058906559
10010000,4435101167286838451
10010001,16042717682910152984
10010002,10292252447662199115
10010010,7727851250235243394
10010011,4550093335761306316
10010012,1896467168586118033
10010020,12907666013847646425
10010021,10665912947547728458
10010022,15520356141750019865
10010100,4170699849740220791
10010101,12890344516599842181
10010102,12445475219892314586
10010110,13414711231547256624
10010111,16756429270526009887
10010112,2551944137530732737
10010120,18127024053862738062
10010121,9756994553059685308
10010122,10156442616960331810
10010200,924497416827322453
10010201,5938639457056391920
10010202,6552108836456714487
10010210,1274271101091007276
10010211,15604709164848025666
10010212,14514606190266497705
10010220,10036351237528125398
10010221,5191202738320301323
10010222,1752979389053630753
10011000,970667486243839746
10011001,4274536509738147387
10011002,7749612617531604342
10011010,2246707988049969357
10011011,3914913120427182075
10011012,10245651591280590296
10011020,10431803807136483069
10011021,8933684954060963318
10011022,13170791650086807771
10011100,10652820767254319902
10011101,14100941452662023227
10011102,14369484475285930797
10011110,1712031614618318198
10011111,12336980523652081898
10011112,4167090319519684780
10011120,1734506426060176536
10011121,8092923589550013208
10011122,13779333187050923356
10011200,406241134551706977
10011201,9829139267204224864
10011202,18322734673691645133
10011210,13267878783379004052
10011211,8169284111267938799
10011212,5510865658290693726
10011220,11055053603282789535
10011221,15906915623546590282
10011222,7434095043713249918
10012000,16790773144708729525
10012001,8322513321770847056
10012002,9009441374990798213
10012010,1804508405409993613
10012011,13203096091313579580
10012012,8464729278837748342
10012020,14688983301917197729
10012021,14580876175425923863
10012022,16063468173503190468
10012100,4310692364396321631
10012101,5788421079656665441
10012102,18268319608861259314
10012110,12212627124247744105
10012111,16336992217974136443
10012112,2778455427398007011
10012120,18142713584355207600
10012121,16033230297578090991
10012122,7768273239048799053
10012200,12431979558468432726
10012201,2459732320458807420
10012202,16015712367983059558
10012210,8199738309878185328
10012211,5530415373607788096
10012212,12384939342583070436
10012220,1373223415597781747
10012221,12618299607178126199
10012222,14113521713935168229
10020000,9730524074113902873
10020001,1428847958226806140
10020002,7825713999748278090
10020010,12799349162256488542
10020011,17832289024852347104
10020012,5824365062625383207
10020020,6400124483692934114
10020021,9441736229321058179
10020022,16292807388590345818
10020100,8746972174612682509
10020101,6836663453656457030
10020102,5146609523510747754
10020110,4318852685420210272
10020111,17251885504522140651
10020112,8066500911814975657
10020120,16688113034513292342
10020121,2493646824076620820
10020122,1832881311972617235
10020200,7296734258414606741
10020201,6976152269374013246
10020202,14511928357027248638
10020210,8896330802364484420
10020211,4328785300881272250
10020212,3621598152029917002
10020220,16162493877106922889
10020221,8726884626597886762
10020222,7883963386420464438
10021000,13696822982836774500
10021001,3363680408594236027
10021002,1849089345882022678
10021010,14487684511150729602
10021011,14180045614057184522
10021012,1328492507170133757
10021020,14232230737938881105
10021021,5809841631130649069
10021022,14683998976314039872
10021100,538743273375947095
10021101,12903159738593933318
10021102,11619301685571942207
10021110,1969372560757808904
10021111,6736832347037825847
10021112,9175092340469836883
10021120,13199763895900278994
10021121,9656830332410125007
10021122,9125686576050782509
10021200,17654540329081570073
10021201,344906315527883560
10021202,14390543128433639298
10021210,6023423212036768241
10021211,11864101827772848473
10021212,1436661530941456546
10021220,8493475869989470814
10021221,73536382572640531
10021222,10663485297947021010
10022000,17043472889933965139
10022001,6527999223828845446
10022002,14027397395972733204
10022010,10668884270118899442
10022011,8730229331895794638
10022012,18042991451469513132
10022020,3036429662437630241
10022021,13728606212575067578
10022022,553312834325405392
10022100,2781724299815983312
10022101,5043916975387335967
10022102,6617040457615488511
10022110,14933479177391628784
10022111,9950776263384038541
10022112,4024229380100664304
10022120,13033206777701627858
10022121,14428000484337104891
10022122,14028216007728129263
10022200,16314914686575159974
10022201,5613070657655190739
10022202,7426200743942267950
10022210,822391393586794431
10022211,10065103746843051743
10022212,7630465529705678109
10022220,14252056058112501219
10022221,13929270909636818671
10022222,16195087254013552730
10100000,8381728266653908569
10100001,18082879548896669030
10100002,8466100050360946396
10100010,13000494270304610838
10100011,17137801009788779494
10100012,12439799167025030479
10100020,14646087455750708402
10100021,12244273781823612426
10100022,9619132017713467241
10100100,13933530897539503829
10100101,11673333979025107411
10100102,13353890592777477342
10100110,332733148582068076
10100111,4374564932227819685
10100112,14678305728860516789
10100120,13257389338768238391
10100121,12004865773590633654
10100122,6541879683541265549
10100200,3043894405462120394
10100201,10767939593400674982
10100202,10547679285139074245
10100210,14394239598308229316
10100211,12208561014126661629
10100212,8084002574028636980
10100220,2744080099627738171
10100221,4843286823269634850
10100222,5823355476680835522
10101000,2710499692699730824
10101001,5791790816812892351
10101002,5695064937400190201
10101010,14630026384287760710
10101011,5074501054599916959
10101012,2326891174847402687
10101020,13128074493948282879
10101021,2816951280813685393
10101022,12678304222696431763
10101100,7201912905758538602
10101101,16029900178792518746
10101102,13376266500988074015
10101110,13540363763012539755
10101111,2642163237785387952
10101112,8928994322234737789
10101120,69564818640629962
10101121,8426512138228297946
10101122,5124878792930491576
10101200,9116709164929111653
10101201,5680453487916280126
10101202,7120673317290222245
10101210,17678337551004127520
10101211,3821008618166992171
10101212,9693022978112037938
10101220,4060174065525800776
10101221,8195884595054332134
10101222,207544015039175428
10102000,11591201101736905187
10102001,4219479808831185637
10102002,5666829663650509972
10102010,16952185985378568131
10102011,9107860789452957130
10102012,9806934198335776958
10102020,14508185576360626709
10102021,3406659946405918089
10102022,5610091782920870567
10102100,16599906837360560177
10102101,15161411344471233994
10102102,10954536455805645510
10102110,4929143692162522766
10102111,7297513102486404197
10102112,17957323039007342539
10102120,8596794850746289668
10102121,5256031636649392349
10102122,4533807998618893028
10102200,4785570404148694676
10102201,12393699593567070104
10102202,5809994828355237041
10102210,5502046355157712416
10102211,15525602477217640090
10102212,3128231970186099974
10102220,17537473384084544361
10102221,2373013400039086165
10102222,12196940331243046962
10110000,11738909135376707166
10110001,5233286447384399745
10110002,12068231209030310632
10110010,13048587561058163119
10110011,16279765795371774448
10110012,2727565558595299853
10110020,12788741153093214667
10110021,2184294214395402492
10110022,10453228434164627864
10110100,10032211391559811093
10110101,5771346083727220
10110102,14188799476030330456
10110110,5253387443432523634
10110111,5307580190908739027
10110112,386377060950778134
10110120,205701915881552307
10110121,90640659651499700
10110122,5756368959851902319
10110200,9077112909511026694
10110201,8122878149159231953
10110202,810561042621346525
10110210,11916171563256228398
10110211,14657769468302164065
10110212,13272575845641378780
10110220,4803699109450802161
10110221,12252659380483002679
10110222,10156180509683737324
10111000,7848963064707362851
10111001,5353590150556595297
10111002,4376192878199647650
10111010,15112358984771967933
10111011,5271341475226419419
10111012,13986570108091686747
10111020,7794543589865396309
10111021,7922272929642299108
10111022,16729538200940238198
10111100,10544069270927095057
10111101,8377562402552447386
10111102,9607272498627213098
10111110,3693364465468108362
10111111,15667705804148406874
10111112,5669373709686583565
10111120,16701356897392646017
10111121,9344005781038767123
10111122,7928307938569685909
10111200,4574295681177876235
10111201,3206658138695788556
10111202,6621702256646913040
10111210,10568870078613873444
10111211,11749796055801933436
10111212,11933977013876482587
10111220,8549901933172015269
10111221,17088136983346789206
10111222,14945055535194768876
10112000,13770318631171560506
10112001,11359885125843207051
10112002,5905831103556491215
10112010,3543595730996711255
10112011,1781797718580244139
10112012,5260195317178067611
10112020,10667663567521970758
10112021,16710721390455494012
10112022,17937319801763529332
10112100,16633081530657772668
10112101,1584744699310323769
10112102,18353749868553929532
10112110,6032678527764699452
10112111,4055462675758628978
10112112,10197738264847295425
10112120,14285127547127938347
10112121,3039480406050970387
10112122,13749788986460349384
10112200,12897269513231168806
10112201,889656838068161640
10112202,3806129789979673642
10112210,7213604678921516956
10112211,17784236732027199576
10112212,16870830583569238084
10112220,9697995680310448547
10112221,8783164504059803719
10112222,4169835068186324983
10120000,11062695672532287786
10120001,3603601086174291260
10120002,3960241544926185468
10120010,12568608426698677410
10120011,1846492695801526039
10120012,3444760028456169719
10120020,1432850655909044549
10120021,18299047561838068722
10120022,12007431935055656575
10120100,8633625234563292217
10120101,18130704329916198176
10120102,2363211765784690475
10120110,15962729158665381129
10120111,3247135513390256430
10120112,13650578262499784028
10120120,12583423059116143742
10120121,9842494526397061191
10120122,17492581890859487994
10120200,10546915057690999096
10120201,2773204996059935389
10120202,13774669535636564154
10120210,10244891673315679872
10120211,5998373402050624739
10120212,3157125180808673046
10120220,16237065742649629670
10120221,14955974542177397475
10120222,9412285450266086833
10121000,6575719463613407254
10121001,9174060240195766381
10121002,15858032028631379506
10121010,3902213652075015883
10121011,7209223694987649292
10121012,67715006642917003
10121020,17924536732349293781
10121021,2668929973234907733
10121022,16573341714778673445
10121100,16497956716683111454
10121101,12048513151133115389
10121102,11136502458304177670
10121110,15927182216782986528
10121111,4517640383219883668
10121112,193067128222931713
10121120,5897549794606917139
10121121,17834209728357217163
10121122,4446173131833030910
10121200,9966502324916043057
10121201,16789089058615938285
10121202,7426127237070062914
10121210,3645973295933484003
10121211,7169217518703035890
10121212,6405535684166580471
10121220,3845131911928904438
10121221,10517817690258806661
10121222,10043417223330784447
10122000,14132015881722490169
10122001,15338952581321026091
10122002,13216136729889267832
10122010,3102826943536604389
10122011,5075327273570945549
10122012,9808814522354075626
10122020,18146232517879274654
10122021,17772613174196946104
10122022,6671029354814454985
10122100,14972255167576855314
10122101,2023735706015242553
10122102,16946421544296451904
10122110,4758472992233662415
10122111,2469652430420456665
10122112,2150492132175620475
10122120,12768359732823927512
10122121,1215550147468596129
10122122,17624617804661299315
10122200,13456637478023494365
10122201,5278043274547298050
10122202,10315793140035223497
10122210,1323807263446226897
10122211,12378968039184371676
10122212,1460506094711830430
10122220,1577995156160662729
10122221,3377666948183771042
10122222,6252926639648570270
10200000,4629074778520428341
10200001,15378588806626221533
10200002,10619562476436032546
10200010,12368057709252697631
10200011,11837580286578406080
10200012,10277733804703391330
10200020,7531350528736936170
10200021,4059257755356870375
10200022,18096034613136249158
10200100,435456154401876751
10200101,18424894049501060545
10200102,1430646185326416432
10200110,13577509863094744476
10200111,635006468353678340
10200112,12930788796671871151
10200120,9343990351878479618
10200121,12944060073706907158
10200122,4063024177697923060
10200200,3673135753812886774
10200201,1150351615249278833
10200202,17196473192517841832
10200210,16839667730426655728
10200211,13181876930139848997
10200212,1381728908996974440
10200220,13540919956914654065
10200221,7917694414866528094
10200222,15712208477722884706
10201000,8043915669215229992
10201001,16834079925892944769
10201002,1062632793987416990
10201010,17577631564501060928
10201011,9557527247594747314
10201012,12762306786364279751
10201020,12169009323035318986
10201021,11361488386899482865
10201022,992532122168724960
