b,block,input,output
0,7,212,82
0,7,213,197
0,7,214,39
0,7,215,225
0,7,216,232
0,7,217,35
0,7,218,82
0,7,219,7
0,7,220,93
0,7,221,28
0,7,222,165
0,7,223,106
0,7,224,232
0,7,225,22
0,7,226,196
0,7,227,27
0,7,228,154
0,7,229,190
0,7,230,254
0,7,231,135
0,7,232,8
0,7,233,169
0,7,234,41
0,7,235,233
0,7,236,193
0,7,237,240
0,7,238,208
0,7,239,223
0,7,240,138
0,7,241,33
0,7,242,18
0,7,243,78
0,7,244,196
0,7,245,160
0,7,246,170
0,7,247,89
0,7,248,217
0,7,249,170
0,7,250,9
0,7,251,158
0,7,252,249
0,7,253,66
0,7,254,1
0,7,255,98
1,1,0,68
1,1,1,129
1,1,2,40
1,1,3,197
1,1,4,250
1,1,5,129
1,1,6,173
1,1,7,32
1,1,8,56
1,1,9,126
1,1,10,133
1,1,11,116
1,1,12,187
1,1,13,13
1,1,14,43
1,1,15,185
1,1,16,64
1,1,17,192
1,1,18,65
1,1,19,142
1,1,20,149
1,1,21,182
1,1,22,5
1,1,23,232
1,1,24,209
1,1,25,79
1,1,26,27
1,1,27,197
1,1,28,113
1,1,29,149
1,1,30,69
1,1,31,247
1,1,32,108
1,1,33,29
1,1,34,31
1,1,35,72
1,1,36,14
1,1,37,86
1,1,38,56
1,1,39,227
1,1,40,155
1,1,41,112
1,1,42,38
1,1,43,140
1,1,44,27
1,1,45,76
1,1,46,161
1,1,47,169
1,1,48,63
1,1,49,247
1,1,50,8
1,1,51,62
1,1,52,180
1,1,53,25
1,1,54,105
1,1,55,197
1,1,56,69
1,1,57,159
1,1,58,233
1,1,59,151
1,1,60,188
1,1,61,108
1,1,62,122
1,1,63,26
1,1,64,2
1,1,65,22
1,1,66,154
1,1,67,41
1,1,68,4
1,1,69,116
1,1,70,127
1,1,71,217
1,1,72,30
1,1,73,113
1,1,74,214
1,1,75,53
1,1,76,122
1,1,77,164
1,1,78,62
1,1,79,81
1,1,80,70
1,1,81,233
1,1,82,86
1,1,83,47
1,1,84,17
1,1,85,173
1,1,86,137
1,1,87,40
1,1,88,26
1,1,89,156
1,1,90,207
1,1,91,212
1,1,92,18
1,1,93,205
1,1,94,128
1,1,95,198
1,1,96,75
1,1,97,207
1,1,98,117
1,1,99,253
1,1,100,54
1,1,101,112
1,1,102,130
1,1,103,201
1,1,104,13
1,1,105,195
1,1,106,29
1,1,107,176
1,1,108,254
1,1,109,249
1,1,110,204
1,1,111,79
1,1,112,123
1,1,113,231
1,1,114,35
1,1,115,169
1,1,116,196
1,1,117,247
1,1,118,222
1,1,119,88
1,1,120,119
1,1,121,185
1,1,122,171
1,1,123,76
1,1,124,32
1,1,125,194
1,1,126,249
1,1,127,148
1,1,128,110
1,1,129,85
1,1,130,89
1,1,131,45
1,1,132,253
1,1,133,251
1,1,134,173
1,1,135,239
1,1,136,172
1,1,137,253
1,1,138,16
1,1,139,63
1,1,140,129
1,1,141,228
1,1,142,120
1,1,143,70
1,1,144,40
1,1,145,183
1,1,146,240
1,1,147,38
1,1,148,112
1,1,149,152
1,1,150,55
1,1,151,52
1,1,152,97
1,1,153,28
1,1,154,152
1,1,155,104
1,1,156,208
1,1,157,163
1,1,158,221
1,1,159,182
1,1,160,223
1,1,161,176
1,1,162,221
1,1,163,190
1,1,164,152
1,1,165,134
1,1,166,119
1,1,167,153
1,1,168,41
1,1,169,100
1,1,170,154
1,1,171,251
1,1,172,208
1,1,173,55
1,1,174,17
1,1,175,49
1,1,176,33
1,1,177,83
1,1,178,219
1,1,179,221
1,1,180,151
1,1,181,102
1,1,182,172
1,1,183,172
1,1,184,70
1,1,185,111
1,1,186,226
1,1,187,29
1,1,188,100
1,1,189,151
1,1,190,118
1,1,191,123
1,1,192,175
1,1,193,247
1,1,194,48
1,1,195,172
1,1,196,152
1,1,197,121
1,1,198,84
1,1,199,229
1,1,200,130
1,1,201,200
1,1,202,180
1,1,203,212
1,1,204,206
1,1,205,250
1,1,206,203
1,1,207,253
1,1,208,175
1,1,209,176
1,1,210,18
1,1,211,230
1,1,212,140
1,1,213,102
1,1,214,57
1,1,215,162
1,1,216,117
1,1,217,68
1,1,218,26
1,1,219,127
1,1,220,19
1,1,221,109
1,1,222,124
1,1,223,10
1,1,224,168
1,1,225,1
1,1,226,149
1,1,227,16
1,1,228,220
1,1,229,58
1,1,230,51
1,1,231,194
1,1,232,162
1,1,233,2
1,1,234,237
1,1,235,114
1,1,236,206
1,1,237,221
1,1,238,166
1,1,239,148
1,1,240,160
1,1,241,135
1,1,242,203
1,1,243,224
1,1,244,167
1,1,245,102
1,1,246,196
1,1,247,83
1,1,248,230
1,1,249,180
1,1,250,226
1,1,251,250
1,1,252,156
1,1,253,2
1,1,254,65
1,1,255,126
1,2,0,119
1,2,1,82
1,2,2,174
1,2,3,147
1,2,4,0
1,2,5,17
1,2,6,83
1,2,7,231
1,2,8,135
1,2,9,137
1,2,10,74
1,2,11,112
1,2,12,224
1,2,13,104
1,2,14,12
1,2,15,140
1,2,16,231
1,2,17,177
1,2,18,233
1,2,19,212
1,2,20,100
1,2,21,7
1,2,22,28
1,2,23,133
1,2,24,246
1,2,25,210
1,2,26,243
1,2,27,160
1,2,28,6
1,2,29,17
1,2,30,107
1,2,31,187
1,2,32,99
1,2,33,87
1,2,34,111
1,2,35,224
1,2,36,49
1,2,37,39
1,2,38,201
1,2,39,59
1,2,40,119
1,2,41,49
1,2,42,251
1,2,43,162
1,2,44,235
1,2,45,176
1,2,46,145
1,2,47,206
1,2,48,165
1,2,49,66
1,2,50,191
1,2,51,154
1,2,52,202
1,2,53,43
1,2,54,229
1,2,55,233
1,2,56,230
1,2,57,115
1,2,58,143
1,2,59,41
1,2,60,225
1,2,61,134
1,2,62,240
1,2,63,5
1,2,64,221
1,2,65,148
1,2,66,58
1,2,67,124
1,2,68,23
1,2,69,182
1,2,70,252
1,2,71,126
1,2,72,5
1,2,73,189
1,2,74,137
1,2,75,21
1,2,76,249
1,2,77,59
1,2,78,63
1,2,79,52
1,2,80,147
1,2,81,195
1,2,82,136
1,2,83,14
1,2,84,250
1,2,85,154
1,2,86,147
1,2,87,104
1,2,88,141
1,2,89,64
1,2,90,209
1,2,91,158
1,2,92,12
1,2,93,216
1,2,94,157
1,2,95,14
1,2,96,175
1,2,97,156
1,2,98,223
1,2,99,165
1,2,100,5
1,2,101,58
1,2,102,91
1,2,103,142
1,2,104,115
1,2,105,134
1,2,106,239
1,2,107,252
1,2,108,116
1,2,109,109
1,2,110,152
1,2,111,223
1,2,112,105
1,2,113,64
1,2,114,6
1,2,115,95
1,2,116,173
1,2,117,22
1,2,118,141
1,2,119,205
1,2,120,26
1,2,121,138
1,2,122,98
1,2,123,81
1,2,124,188
1,2,125,237
1,2,126,101
1,2,127,6
1,2,128,2
1,2,129,7
1,2,130,20
1,2,131,196
1,2,132,240
1,2,133,183
1,2,134,8
1,2,135,152
1,2,136,126
1,2,137,21
1,2,138,93
1,2,139,118
1,2,140,21
1,2,141,49
1,2,142,51
1,2,143,229
1,2,144,186
1,2,145,96
1,2,146,255
1,2,147,29
1,2,148,67
1,2,149,157
1,2,150,170
1,2,151,175
1,2,152,159
1,2,153,70
1,2,154,99
1,2,155,169
1,2,156,99
1,2,157,74
1,2,158,98
1,2,159,73
1,2,160,246
1,2,161,165
1,2,162,199
1,2,163,17
1,2,164,26
1,2,165,102
1,2,166,154
1,2,167,192
1,2,168,224
1,2,169,148
1,2,170,72
1,2,171,230
1,2,172,46
1,2,173,67
1,2,174,184
1,2,175,182
1,2,176,25
1,2,177,209
1,2,178,181
1,2,179,9
1,2,180,194
1,2,181,76
1,2,182,78
1,2,183,29
1,2,184,64
1,2,185,115
1,2,186,239
1,2,187,17
1,2,188,199
1,2,189,116
1,2,190,178
1,2,191,12
1,2,192,114
1,2,193,161
1,2,194,22
1,2,195,113
1,2,196,60
1,2,197,146
1,2,198,145
1,2,199,15
1,2,200,249
1,2,201,42
1,2,202,116
1,2,203,217
1,2,204,153
1,2,205,233
1,2,206,196
1,2,207,61
1,2,208,254
1,2,209,94
1,2,210,133
1,2,211,123
1,2,212,218
1,2,213,199
1,2,214,243
1,2,215,88
1,2,216,241
1,2,217,252
1,2,218,35
1,2,219,82
1,2,220,226
1,2,221,157
1,2,222,157
1,2,223,225
1,2,224,249
1,2,225,112
1,2,226,65
1,2,227,121
1,2,228,219
1,2,229,160
1,2,230,121
1,2,231,193
1,2,232,206
1,2,233,24
1,2,234,45
1,2,235,176
1,2,236,136
1,2,237,65
1,2,238,33
1,2,239,239
1,2,240,73
1,2,241,190
1,2,242,3
1,2,243,138
1,2,244,99
1,2,245,176
1,2,246,203
1,2,247,197
1,2,248,194
1,2,249,17
1,2,250,187
1,2,251,98
1,2,252,15
1,2,253,198
1,2,254,225
1,2,255,77
1,3,0,138
1,3,1,68
1,3,2,148
1,3,3,162
1,3,4,169
1,3,5,214
1,3,6,245
1,3,7,176
1,3,8,150
1,3,9,236
1,3,10,81
1,3,11,242
1,3,12,151
1,3,13,48
1,3,14,230
1,3,15,125
1,3,16,132
1,3,17,21
1,3,18,230
1,3,19,187
1,3,20,58
1,3,21,213
1,3,22,192
1,3,23,221
1,3,24,186
1,3,25,17
1,3,26,13
1,3,27,212
1,3,28,44
1,3,29,29
1,3,30,225
1,3,31,133
1,3,32,119
1,3,33,79
1,3,34,125
1,3,35,202
1,3,36,188
1,3,37,121
1,3,38,100
1,3,39,182
1,3,40,102
1,3,41,110
1,3,42,166
1,3,43,169
1,3,44,93
1,3,45,11
1,3,46,166
1,3,47,25
1,3,48,245
1,3,49,225
1,3,50,128
1,3,51,81
1,3,52,129
1,3,53,131
1,3,54,155
1,3,55,136
1,3,56,30
1,3,57,114
1,3,58,244
1,3,59,202
1,3,60,121
1,3,61,202
1,3,62,73
1,3,63,169
1,3,64,130
1,3,65,198
1,3,66,207
1,3,67,164
1,3,68,251
1,3,69,230
1,3,70,97
1,3,71,237
1,3,72,129
1,3,73,143
1,3,74,37
1,3,75,235
1,3,76,137
1,3,77,178
1,3,78,24
1,3,79,92
1,3,80,175
1,3,81,181
1,3,82,74
1,3,83,121
1,3,84,209
1,3,85,233
1,3,86,236
1,3,87,80
1,3,88,84
1,3,89,15
1,3,90,139
1,3,91,173
1,3,92,229
1,3,93,48
1,3,94,10
1,3,95,29
1,3,96,27
1,3,97,239
1,3,98,220
1,3,99,83
1,3,100,52
1,3,101,219
1,3,102,124
1,3,103,123
1,3,104,36
1,3,105,221
1,3,106,95
1,3,107,102
1,3,108,160
1,3,109,93
1,3,110,73
1,3,111,67
1,3,112,45
1,3,113,146
1,3,114,253
1,3,115,150
1,3,116,105
1,3,117,138
1,3,118,161
1,3,119,145
1,3,120,189
1,3,121,68
1,3,122,52
1,3,123,11
1,3,124,139
1,3,125,76
1,3,126,167
1,3,127,120
1,3,128,79
1,3,129,50
1,3,130,74
1,3,131,100
1,3,132,10
1,3,133,63
1,3,134,52
1,3,135,213
1,3,136,137
1,3,137,120
1,3,138,31
1,3,139,231
1,3,140,87
1,3,141,67
1,3,142,133
1,3,143,172
1,3,144,91
1,3,145,158
1,3,146,87
1,3,147,230
1,3,148,35
1,3,149,100
1,3,150,198
1,3,151,248
1,3,152,64
1,3,153,217
1,3,154,38
1,3,155,164
1,3,156,54
1,3,157,134
1,3,158,5
1,3,159,247
1,3,160,201
1,3,161,96
1,3,162,8
1,3,163,79
1,3,164,106
1,3,165,116
1,3,166,8
1,3,167,55
1,3,168,99
1,3,169,112
1,3,170,92
1,3,171,121
1,3,172,19
1,3,173,196
1,3,174,136
1,3,175,113
1,3,176,231
1,3,177,126
1,3,178,154
1,3,179,219
1,3,180,220
1,3,181,63
1,3,182,238
1,3,183,145
1,3,184,230
1,3,185,62
1,3,186,187
1,3,187,54
1,3,188,137
1,3,189,234
1,3,190,216
1,3,191,54
1,3,192,1
1,3,193,180
1,3,194,83
1,3,195,206
1,3,196,165
1,3,197,204
1,3,198,174
1,3,199,167
1,3,200,132
1,3,201,29
1,3,202,253
1,3,203,19
1,3,204,223
1,3,205,149
1,3,206,76
1,3,207,242
1,3,208,141
1,3,209,25
1,3,210,26
1,3,211,75
1,3,212,238
1,3,213,4
1,3,214,147
1,3,215,48
1,3,216,7
1,3,217,140
1,3,218,16
1,3,219,247
1,3,220,90
1,3,221,106
1,3,222,49
1,3,223,194
1,3,224,23
1,3,225,191
1,3,226,208
1,3,227,16
1,3,228,175
1,3,229,85
1,3,230,42
1,3,231,55
1,3,232,172
1,3,233,153
1,3,234,74
1,3,235,248
1,3,236,206
1,3,237,93
1,3,238,103
1,3,239,194
1,3,240,182
1,3,241,113
1,3,242,228
1,3,243,102
1,3,244,7
1,3,245,84
1,3,246,207
1,3,247,126
1,3,248,104
1,3,249,0
1,3,250,85
1,3,251,168
1,3,252,69
1,3,253,203
1,3,254,26
1,3,255,222
1,4,0,255
1,4,1,129
1,4,2,85
1,4,3,152
1,4,4,133
1,4,5,251
1,4,6,73
1,4,7,39
1,4,8,248
1,4,9,137
1,4,10,49
1,4,11,118
1,4,12,12
1,4,13,168
1,4,14,237
1,4,15,238
1,4,16,51
1,4,17,67
1,4,18,51
1,4,19,219
1,4,20,238
1,4,21,241
1,4,22,204
1,4,23,241
1,4,24,162
1,4,25,74
1,4,26,29
1,4,27,172
1,4,28,215
1,4,29,154
1,4,30,174
1,4,31,179
1,4,32,130
1,4,33,122
1,4,34,163
1,4,35,27
1,4,36,90
1,4,37,183
1,4,38,69
1,4,39,16
1,4,40,153
1,4,41,3
1,4,42,205
1,4,43,237
1,4,44,100
1,4,45,195
1,4,46,54
1,4,47,212
1,4,48,188
1,4,49,78
1,4,50,249
1,4,51,50
1,4,52,177
1,4,53,216
1,4,54,113
1,4,55,17
1,4,56,99
1,4,57,57
1,4,58,195
1,4,59,111
1,4,60,159
1,4,61,6
1,4,62,83
1,4,63,108
1,4,64,73
1,4,65,167
1,4,66,182
1,4,67,52
1,4,68,210
1,4,69,24
1,4,70,212
1,4,71,60
1,4,72,124
1,4,73,223
1,4,74,65
1,4,75,119
1,4,76,55
1,4,77,88
1,4,78,240
1,4,79,145
1,4,80,197
1,4,81,51
1,4,82,49
1,4,83,71
1,4,84,71
1,4,85,45
1,4,86,63
1,4,87,86
1,4,88,254
1,4,89,138
1,4,90,199
1,4,91,91
1,4,92,237
1,4,93,247
1,4,94,93
1,4,95,70
1,4,96,165
1,4,97,166
1,4,98,68
1,4,99,83
1,4,100,173
1,4,101,30
1,4,102,255
1,4,103,246
1,4,104,217
1,4,105,186
1,4,106,60
1,4,107,215
1,4,108,204
1,4,109,217
1,4,110,147
1,4,111,3
1,4,112,109
1,4,113,125
1,4,114,5
1,4,115,166
1,4,116,150
1,4,117,12
1,4,118,38
1,4,119,57
1,4,120,61
1,4,121,206
1,4,122,90
1,4,123,114
1,4,124,175
1,4,125,83
1,4,126,113
1,4,127,149
1,4,128,221
1,4,129,155
1,4,130,76
1,4,131,229
1,4,132,238
1,4,133,125
1,4,134,150
1,4,135,124
1,4,136,42
1,4,137,103
1,4,138,22
1,4,139,100
1,4,140,0
1,4,141,31
1,4,142,69
1,4,143,236
1,4,144,192
1,4,145,128
1,4,146,89
1,4,147,95
1,4,148,152
1,4,149,171
1,4,150,2
1,4,151,213
1,4,152,246
1,4,153,210
1,4,154,178
1,4,155,223
1,4,156,20
1,4,157,130
1,4,158,110
1,4,159,247
1,4,160,106
1,4,161,50
1,4,162,230
1,4,163,171
1,4,164,174
1,4,165,47
1,4,166,94
1,4,167,29
1,4,168,23
1,4,169,77
1,4,170,59
1,4,171,33
1,4,172,234
1,4,173,247
1,4,174,180
1,4,175,146
1,4,176,71
1,4,177,198
1,4,178,17
1,4,179,71
1,4,180,60
1,4,181,81
1,4,182,114
1,4,183,166
1,4,184,153
1,4,185,221
1,4,186,219
1,4,187,16
1,4,188,239
1,4,189,161
1,4,190,87
1,4,191,45
1,4,192,255
1,4,193,255
1,4,194,204
1,4,195,209
1,4,196,240
1,4,197,179
1,4,198,243
1,4,199,132
1,4,200,228
1,4,201,21
1,4,202,109
1,4,203,95
1,4,204,28
1,4,205,178
1,4,206,17
1,4,207,82
1,4,208,84
1,4,209,19
1,4,210,140
1,4,211,240
1,4,212,153
1,4,213,178
1,4,214,111
1,4,215,120
1,4,216,195
1,4,217,104
1,4,218,233
1,4,219,248
1,4,220,240
1,4,221,140
1,4,222,36
1,4,223,175
1,4,224,216
1,4,225,239
1,4,226,182
1,4,227,221
1,4,228,218
1,4,229,51
1,4,230,110
1,4,231,116
1,4,232,198
1,4,233,235
1,4,234,169
1,4,235,158
1,4,236,62
1,4,237,77
1,4,238,133
1,4,239,193
1,4,240,140
1,4,241,95
1,4,242,123
1,4,243,151
1,4,244,243
1,4,245,38
1,4,246,253
1,4,247,94
1,4,248,8
1,4,249,106
1,4,250,54
1,4,251,195
1,4,252,38
1,4,253,35
1,4,254,203
1,4,255,208
1,5,0,220
1,5,1,186
1,5,2,213
1,5,3,157
1,5,4,128
1,5,5,75
1,5,6,143
1,5,7,186
1,5,8,219
1,5,9,20
1,5,10,226
1,5,11,145
1,5,12,206
1,5,13,20
1,5,14,156
1,5,15,157
1,5,16,63
1,5,17,226
1,5,18,199
1,5,19,201
1,5,20,200
1,5,21,233
1,5,22,132
1,5,23,87
1,5,24,145
1,5,25,128
1,5,26,253
1,5,27,54
1,5,28,103
1,5,29,255
1,5,30,218
1,5,31,44
1,5,32,94
1,5,33,113
1,5,34,119
1,5,35,159
1,5,36,3
1,5,37,95
1,5,38,50
1,5,39,58
1,5,40,50
1,5,41,192
1,5,42,164
1,5,43,45
1,5,44,23
1,5,45,5
1,5,46,175
1,5,47,198
1,5,48,163
1,5,49,56
1,5,50,63
1,5,51,250
1,5,52,170
1,5,53,143
1,5,54,230
1,5,55,167
1,5,56,193
1,5,57,254
1,5,58,41
1,5,59,169
1,5,60,221
1,5,61,166
1,5,62,121
1,5,63,75
1,5,64,192
1,5,65,161
1,5,66,244
1,5,67,107
1,5,68,64
1,5,69,26
1,5,70,182
1,5,71,24
1,5,72,65
1,5,73,221
1,5,74,160
1,5,75,180
1,5,76,15
1,5,77,214
1,5,78,95
1,5,79,192
1,5,80,0
1,5,81,129
1,5,82,35
1,5,83,139
1,5,84,46
1,5,85,170
1,5,86,38
1,5,87,175
1,5,88,78
1,5,89,166
1,5,90,4
1,5,91,135
1,5,92,148
1,5,93,177
1,5,94,73
1,5,95,175
1,5,96,60
1,5,97,183
1,5,98,160
1,5,99,93
1,5,100,19
1,5,101,187
1,5,102,73
1,5,103,143
1,5,104,180
1,5,105,169
1,5,106,169
1,5,107,202
1,5,108,49
1,5,109,109
1,5,110,32
1,5,111,144
1,5,112,38
1,5,113,228
1,5,114,91
1,5,115,112
1,5,116,232
1,5,117,19
1,5,118,156
1,5,119,132
1,5,120,160
1,5,121,189
1,5,122,97
1,5,123,168
1,5,124,110
1,5,125,106
1,5,126,253
1,5,127,140
1,5,128,64
1,5,129,63
1,5,130,101
1,5,131,58
1,5,132,165
1,5,133,126
1,5,134,162
1,5,135,157
1,5,136,17
1,5,137,246
1,5,138,104
1,5,139,206
1,5,140,29
1,5,141,103
1,5,142,15
1,5,143,63
1,5,144,182
1,5,145,111
1,5,146,181
1,5,147,135
1,5,148,144
1,5,149,31
1,5,150,80
1,5,151,110
1,5,152,106
1,5,153,201
1,5,154,54
1,5,155,232
1,5,156,74
1,5,157,124
1,5,158,199
1,5,159,39
1,5,160,10
1,5,161,91
1,5,162,251
1,5,163,7
1,5,164,49
1,5,165,176
1,5,166,162
1,5,167,152
1,5,168,26
1,5,169,199
1,5,170,37
1,5,171,38
1,5,172,151
1,5,173,195
1,5,174,97
1,5,175,120
1,5,176,81
1,5,177,237
1,5,178,252
1,5,179,231
1,5,180,79
1,5,181,9
1,5,182,113
1,5,183,120
1,5,184,82
1,5,185,234
1,5,186,128
1,5,187,9
1,5,188,172
1,5,189,21
1,5,190,1
1,5,191,62
1,5,192,24
1,5,193,22
1,5,194,146
1,5,195,16
1,5,196,110
1,5,197,231
1,5,198,87
1,5,199,127
1,5,200,126
1,5,201,82
1,5,202,109
1,5,203,107
1,5,204,55
1,5,205,50
1,5,206,211
1,5,207,113
1,5,208,180
1,5,209,236
1,5,210,128
1,5,211,47
1,5,212,192
1,5,213,75
1,5,214,160
1,5,215,196
1,5,216,250
1,5,217,22
1,5,218,192
1,5,219,211
1,5,220,172
1,5,221,121
1,5,222,84
1,5,223,207
1,5,224,129
1,5,225,68
1,5,226,89
1,5,227,244
1,5,228,1
1,5,229,46
1,5,230,228
1,5,231,251
1,5,232,203
1,5,233,86
1,5,234,104
1,5,235,221
1,5,236,132
1,5,237,134
1,5,238,8
1,5,239,28
1,5,240,238
1,5,241,134
1,5,242,63
1,5,243,218
1,5,244,70
1,5,245,192
1,5,246,11
1,5,247,149
1,5,248,251
1,5,249,9
1,5,250,179
1,5,251,245
1,5,252,6
1,5,253,66
1,5,254,200
1,5,255,190
1,6,0,243
1,6,1,45
1,6,2,32
1,6,3,213
1,6,4,141
1,6,5,151
1,6,6,137
1,6,7,148
1,6,8,221
1,6,9,130
1,6,10,58
1,6,11,208
1,6,12,170
1,6,13,126
1,6,14,159
1,6,15,214
1,6,16,31
1,6,17,67
1,6,18,132
1,6,19,251
1,6,20,163
1,6,21,59
1,6,22,60
1,6,23,23
1,6,24,246
1,6,25,40
1,6,26,225
1,6,27,101
1,6,28,48
1,6,29,242
1,6,30,5
1,6,31,114
1,6,32,183
1,6,33,255
1,6,34,181
1,6,35,4
1,6,36,45
1,6,37,103
1,6,38,243
1,6,39,189
1,6,40,7
1,6,41,39
1,6,42,175
1,6,43,223
1,6,44,51
1,6,45,156
1,6,46,217
1,6,47,221
1,6,48,92
1,6,49,233
1,6,50,178
1,6,51,62
1,6,52,143
1,6,53,97
1,6,54,166
1,6,55,55
1,6,56,186
1,6,57,180
1,6,58,179
1,6,59,254
1,6,60,58
1,6,61,224
1,6,62,166
1,6,63,231
1,6,64,145
1,6,65,189
1,6,66,211
1,6,67,185
1,6,68,11
1,6,69,222
1,6,70,158
1,6,71,252
1,6,72,132
1,6,73,245
1,6,74,22
1,6,75,102
1,6,76,225
1,6,77,160
1,6,78,170
1,6,79,182
1,6,80,0
1,6,81,192
1,6,82,13
1,6,83,143
1,6,84,14
1,6,85,21
1,6,86,81
1,6,87,224
1,6,88,180
1,6,89,110
1,6,90,65
1,6,91,189
1,6,92,22
1,6,93,117
1,6,94,92
1,6,95,130
1,6,96,183
1,6,97,202
1,6,98,142
1,6,99,91
1,6,100,74
1,6,101,166
1,6,102,63
1,6,103,196
1,6,104,203
1,6,105,101
1,6,106,79
1,6,107,67
1,6,108,39
1,6,109,210
1,6,110,132
1,6,111,30
1,6,112,13
1,6,113,88
1,6,114,63
1,6,115,232
1,6,116,36
1,6,117,78
1,6,118,217
1,6,119,205
1,6,120,164
1,6,121,145
1,6,122,68
1,6,123,127
1,6,124,37
1,6,125,228
1,6,126,10
1,6,127,248
1,6,128,123
1,6,129,196
1,6,130,142
1,6,131,153
1,6,132,151
1,6,133,77
1,6,134,159
1,6,135,21
1,6,136,145
1,6,137,105
1,6,138,250
1,6,139,91
1,6,140,234
1,6,141,193
1,6,142,142
1,6,143,79
1,6,144,217
1,6,145,85
1,6,146,109
1,6,147,87
1,6,148,77
1,6,149,1
1,6,150,175
1,6,151,1
1,6,152,47
1,6,153,254
1,6,154,131
1,6,155,227
1,6,156,90
1,6,157,88
1,6,158,250
1,6,159,46
1,6,160,136
1,6,161,56
1,6,162,104
1,6,163,117
1,6,164,19
1,6,165,224
1,6,166,228
1,6,167,15
1,6,168,180
1,6,169,116
1,6,170,1
1,6,171,40
1,6,172,213
1,6,173,72
1,6,174,96
1,6,175,114
1,6,176,180
1,6,177,219
1,6,178,211
1,6,179,2
1,6,180,245
1,6,181,221
1,6,182,219
1,6,183,10
1,6,184,56
1,6,185,166
1,6,186,200
1,6,187,132
1,6,188,109
1,6,189,3
1,6,190,92
1,6,191,10
1,6,192,133
1,6,193,181
1,6,194,198
1,6,195,188
1,6,196,76
1,6,197,217
1,6,198,105
1,6,199,97
1,6,200,157
1,6,201,137
1,6,202,43
1,6,203,171
1,6,204,247
1,6,205,114
1,6,206,141
1,6,207,101
1,6,208,16
1,6,209,210
1,6,210,252
1,6,211,97
1,6,212,8
1,6,213,98
1,6,214,135
1,6,215,5
1,6,216,90
1,6,217,142
1,6,218,241
1,6,219,252
1,6,220,46
1,6,221,98
1,6,222,25
1,6,223,181
1,6,224,194
1,6,225,157
1,6,226,227
1,6,227,183
1,6,228,39
1,6,229,75
1,6,230,223
1,6,231,246
1,6,232,202
1,6,233,177
1,6,234,94
1,6,235,175
1,6,236,34
1,6,237,89
1,6,238,62
1,6,239,82
1,6,240,179
1,6,241,243
1,6,242,142
1,6,243,168
1,6,244,255
1,6,245,49
1,6,246,160
1,6,247,55
1,6,248,94
1,6,249,25
1,6,250,126
1,6,251,213
1,6,252,107
1,6,253,210
1,6,254,241
1,6,255,36
1,7,0,152
1,7,1,241
1,7,2,56
1,7,3,105
1,7,4,202
1,7,5,45
1,7,6,217
1,7,7,123
1,7,8,67
1,7,9,111
1,7,10,231
1,7,11,175
1,7,12,53
1,7,13,145
1,7,14,118
1,7,15,131
1,7,16,63
1,7,17,64
1,7,18,124
1,7,19,33
1,7,20,1
1,7,21,246
1,7,22,73
1,7,23,243
1,7,24,187
1,7,25,213
1,7,26,159
1,7,27,95
1,7,28,231
1,7,29,124
1,7,30,222
1,7,31,104
1,7,32,69
1,7,33,252
1,7,34,76
1,7,35,153
1,7,36,193
1,7,37,115
1,7,38,107
1,7,39,104
1,7,40,59
1,7,41,3
1,7,42,51
1,7,43,129
1,7,44,50
1,7,45,145
1,7,46,80
1,7,47,225
1,7,48,241
1,7,49,217
1,7,50,196
1,7,51,47
1,7,52,44
1,7,53,45
1,7,54,187
1,7,55,52
1,7,56,10
1,7,57,74
1,7,58,70
1,7,59,144
1,7,60,143
1,7,61,235
1,7,62,34
1,7,63,238
1,7,64,101
1,7,65,208
1,7,66,5
1,7,67,91
1,7,68,185
1,7,69,52
1,7,70,237
1,7,71,144
1,7,72,191
1,7,73,119
1,7,74,89
1,7,75,157
1,7,76,33
1,7,77,74
1,7,78,64
1,7,79,131
1,7,80,155
1,7,81,186
1,7,82,242
1,7,83,68
1,7,84,210
1,7,85,177
1,7,86,61
1,7,87,106
1,7,88,165
1,7,89,63
1,7,90,209
1,7,91,24
1,7,92,80
1,7,93,169
1,7,94,36
1,7,95,175
1,7,96,85
1,7,97,247
1,7,98,177
1,7,99,14
1,7,100,30
1,7,101,37
1,7,102,216
1,7,103,146
1,7,104,193
1,7,105,176
1,7,106,60
1,7,107,137
1,7,108,119
1,7,109,73
1,7,110,29
1,7,111,224
1,7,112,165
1,7,113,245
1,7,114,76
1,7,115,128
1,7,116,138
1,7,117,252
1,7,118,48
1,7,119,18
1,7,120,172
1,7,121,120
1,7,122,140
1,7,123,84
1,7,124,61
1,7,125,28
1,7,126,189
1,7,127,159
1,7,128,25
1,7,129,98
1,7,130,174
1,7,131,88
1,7,132,52
1,7,133,172
1,7,134,100
1,7,135,35
1,7,136,249
1,7,137,94
1,7,138,168
1,7,139,244
1,7,140,232
1,7,141,71
1,7,142,174
1,7,143,136
1,7,144,206
1,7,145,204
1,7,146,41
1,7,147,35
1,7,148,122
1,7,149,216
1,7,150,20
1,7,151,231
1,7,152,56
1,7,153,25
1,7,154,6
1,7,155,97
1,7,156,111
1,7,157,153
1,7,158,40
1,7,159,234
1,7,160,184
1,7,161,222
1,7,162,86
1,7,163,0
1,7,164,65
1,7,165,131
1,7,166,126
1,7,167,4
1,7,168,198
